id,title,vote,answer,view_num,link,time,author,reputation,combination,issues being discuss,solution,question contain code,Solution type,Solved,answer or highest vote,Symptoms ,SDLC,Special case,Taxonomy_Second,Taxonomy_Third
56743561,Running Python Code in .NET Environment without Installing Python,7,5,1571,https://stackoverflow.com/questions/56743561/running-python-code-in-net-environment-without-installing-python,2019-06-24 20:31:18,FatihAkici,"3,683",c#|python,"Is it possible to productionize Python code in a .NET/C# environment without installing Python and without converting the Python code to C#, i.e. just deploy the code as is?

I know installing the Python language would be the reasonable thing to do but my hesitation is that I just don't want to introduce a new language to my production environment and deal with its testing and maintenance complications, since I don't have enough manpower who know Python to take care of these issues.

I know IronPython is built on CLR, but don't know how exactly it can be hosted and maintained inside .NET. Does it enable one to treat PYthon code as a ""package"" that can be imported into C# code, without actually installing Python as a standalone language? How can IronPython make my life easier in this situation? Can python.net give me more leverage?","As I mentioned in the comments, the right and better way to do it is to create Restful services over your Python code and make http-requests from the C# code. I don't know how much you know about web-frameworks in Python but there are tons of them that you can use. For your need, I would suggest Flask which is light-weight micro web-framework to create Restful web services.

This is very simple Flask web-service for the example: (you can check a running version of it here, I hosted it on pythonOnEverywhere)
(code snippet)
The running version of code above is now runnable on .NET Fiddle.

TL;DR:

For understanding and learning Flask, take a look on its documentions. (It's short and well). I'm sure you will have complex web-services, such as accepting complex or pocco objects as your web-service inputs and returning complex objects (as json) as web-serivce results.

In that case you need to know how Flask jsonify works, This link will tell you how.

Ok, on the other hand, in your C# application you will have those complex objects and scenarios as well. You need to know how to serialize, deseriaze and etc.

Microsoft did a great job for its tutorials here:

https://docs.microsoft.com/en-us/aspnet/web-api/overview/advanced/calling-a-web-api-from-a-net-client

and

https://docs.microsoft.com/en-us/dotnet/api/system.net.http.httpclient?view=netframework-4.8",,"SA1, SA2.1, SA2.2, SB1, SB2",Yes,7,Interfacing,Coding,,Interfacing choice,
57365381,How to cancel a wasm process from within a webworker,7,2,868,https://stackoverflow.com/questions/57365381/how-to-cancel-a-wasm-process-from-within-a-webworker,2019-05-08 20:02:00,David542,96.9k,javascript|c++,"I have a wasm process (compiled from c++) that processes data inside a web application. Let's say the necessary code looks like this:
(code snippet)

However, queries may take several minutes to run/process and at any given time the user may cancel their query. The cancellation process would occur in the normal javascript/web application, outside of the service Worker running the wasm.

My question then is what would be an example of how we could know that the user has clicked the 'cancel' button and communicate it to the wasm process so that knows the process has been cancelled so it can exit? Using the worker.terminate() is not an option, as we need to keep all the loaded data for that worker and cannot just kill that worker (it needs to stay alive with its stored data, so another query can be run...).

What would be an example way to communicate here between the javascript and worker/wasm/c++ application so that we can know when to exit, and how to do it properly?

Additionally, let us suppose a typical query takes 60s to run and processes 500MB of data in-browser using cpp/wasm.

Update: I think there are the following possible solutions here based on some research (and the initial answers/comments below) with some feedback on them:

Use two workers, with one worker storing the data and another worker processing the data. In this way the processing-worker can be terminated, and the data will always remain. Feasible? Not really, as it would take way too much time to copy over ~ 500MB of data to the webworker whenever it starts. This could have been done (previously) using SharedArrayBuffer, but its support is now quite limited/nonexistent due to some security concerns. Too bad, as this seems like by far the best solution if it were supported...

Use a single worker using Emterpreter and using emscripten_sleep_with_yield. Feasible? No, destroys performance when using Emterpreter (mentioned in the docs above), and slows down all queries by about 4-6x.

Always run a second worker and in the UI just display the most recent. Feasible? No, would probably run into quite a few OOM errors if it's not a shared data structure and the data size is 500MB x 2 = 1GB (500MB seems to be a large though acceptable size when running in a modern desktop browser/computer).

Use an API call to a server to store the status and check whether the query is cancelled or not. Feasible? Yes, though it seems quite heavy-handed to long-poll with network requests every second from every running query.

Use an incremental-parsing approach where only a row at a time is parsed. Feasible? Yes, but also would require a tremendous amount of re-writing the parsing functions so that every function supports this (the actual data parsing is handled in several functions -- filter, search, calculate, group by, sort, etc. etc.

Use IndexedDB and store the state in javascript. Allocate a chunk of memory in WASM, then return its pointer to JavaScript. Then read database there and fill the pointer. Then process your data in C++. Feasible? Not sure, though this seems like the best solution if it can be implemented.

[Anything else?]

In the bounty then I was wondering three things:

If the above six analyses seem generally valid?
Are there other (perhaps better) approaches I'm missing?
Would anyone be able to show a very basic example of doing #6 -- seems like that would be the best solution if it's possible and works cross-browser.","For Chrome (only) you may use shared memory (shared buffer as memory). And raise a flag in memory when you want to halt. Not a big fan of this solution (is complex and is supported only in chrome). It also depends on how your query works, and if there are places where the lengthy query can check the flag.

Instead you should probably call the c++ function multiple times (e.g. for each query) and check if you should halt after each call (just send a message to the worker to halt).

What I mean by multiple time is make the query in stages (multiple function cals for a single query). It may not be applicable in your case.

Regardless, AFAIK there is no way to send a signal to a Webassembly execution (e.g. Linux kill). Therefore, you'll have to wait for the operation to finish in order to complete the cancellation.

I'm attaching a code snippet that may explain this idea.
(code snippet)

An idea from user experience perspective: You may create ~two workers. This will take twice the memory, but will allow you to ""cancel"" ""immediately"" once. (it will just mean that in the backend the 2nd worker will run the next query, and when the 1st finishes the cancellation, cancellation will again become immediate).",,"SA2.1, SA2.2, SB1",Yes,5,Interfacing,Coding,,Interfacing choice,
57730726,How do I read a binary file in C++ if I generate it in Java?,7,3,481,https://stackoverflow.com/questions/57730726/how-do-i-read-a-binary-file-in-c-if-i-generate-it-in-java,2019-08-30 17:06:15,Alondra S????nchez,75,java|c++,"I'm working on an encryption algorithm and I need to generate some information in Java (a binary file) to read in C++.

I'm not sure if the problem is how I create the binary file or how I read it, though I can perfectly read the information in Java.

So I made a simple test. In Java I save the number 9 to a binary file, and then I try to read it in C++, but it does not read a number.

Can someone please tell me how I can do this?
(code snippet)","Your problem is that you are using ObjectOutputStream to write the data. This encodes the object graph in a Java-specific form intended to be read with ObjectInputStream. To make the data stream compatible with C++ you would need to do one of two things:

Implement in C++ code that understands the output format produced by ObjectOutputStream -- i.e. re-implement in C++ what Java does in ObjectInputStream. This is NOT recommended.
Write your data out from Java using a standard FileOutputStream, in a serialized format that you define, that then can be read by your C++ code. How you specify and implement this is up to you but can be very simple, depending on the complexity of your data.",,"SA2.1, SB1",Yes,4,Data handling,Coding,,Interoperability,
58621303,Vue-Laravel form Submission,7,2,430,https://stackoverflow.com/questions/58621303/vue-laravel-form-submission,2019-10-30 08:34:59,Tes3awy,"1,729",javascript|php,"I have a form created in vue and added to a blade page.
(code snippet)

When I try to add v-model for inputs I get an error saying Property or method ""name"" is not defined on the instance but referenced during render. I am sure the name is defined in the data property. Also, the <advice-form></advice-form> is placed within the #app div in blade page.

Can anyone help me figure out what is the problem?","Change your script to the following and try not to use any reserved keywords.
(code snippet)",,"SA2.2, SB1",Yes,6,Embedding,Coding,,,
60089637,Asynchronous server messages with python flask,7,3,1436,https://stackoverflow.com/questions/60089637/asynchronous-server-messages-with-python-flask,2020-06-02 07:23:00,FireHawk2300,99,javascript|python,"I'm trying to get server messages pushed out to the end user that's logged into our flask website.

I've done some research and it seems that the best solution is to use socket-io.

My attempts at this don't seem to be working, I must also indicate that my knowledge of javascript is very basic.

Any assistance / guidance will be highly appreciated.

See my code below:
(code snippet)","You emit events that you listen for with on event handler. Also I don't think it makes sense for your event listener display_message to be inside a rest endpoint. Here is a solution with pypubsub for convenience so you can easily subscribe for all events on the server. It can work without it too but here it is
(code snippet)",,"SA2.1, SA2.2, SB1",Yes,7,Interfacing,Coding,,Invocation mechanism,Implicit interfacing
60333494,"This PaymentMethod was previously used without being attached to a Customer or was detached from a Customer, and may not be used again",7,2,4031,https://stackoverflow.com/questions/60333494/this-paymentmethod-was-previously-used-without-being-attached-to-a-customer-or-w,2020-02-21 06:52:57,Josheee,73,javascript|python,"Having a weird issue here. Following the docs, I am attaching the PaymentMethod to an existing customer, but it's not working. Roughly, I:

create a customer
create a payment intent with the customer
create a card element with the payment intent
customer enters card info
confirm payment succeeded and sent intent back to backend
if the intent has succeeded and the customer chose to save their card, create the payment method with the intent method and customer
get error
The code:

python: stripe.Customer.create(email=user.email, name=user.full_name)
python: stripe.PaymentIntent.create(amount=amount, currency=""aud"", customer=user.stripe_customer_id)
js: Stripe('{{ stripe_publishable_key }}').elements().create(""card"");
user: enters card info
js: 
stripe.confirmCardPayment('{{ clientSecret }}', {
  payment_method: {
    card: card,
    billing_details: {
      // name: 'Jenny Rosen'
    },
  }
}).then(function (result) {
  if (result.error) {
    // Show error to your customer (e.g., insufficient funds)
    console.log(result.error.message);
    var displayError = document.getElementById('card-errors');
    displayError.textContent = result.error.message;
  } else {
    // The payment has been processed!
    if (result.paymentIntent.status === 'succeeded') {
      // Show a success message to your customer
      // There's a risk of the customer closing the window before callback
      // execution. Set up a webhook or plugin to listen for the
      // payment_intent.succeeded event that handles any business critical
      // post-payment actions.
      $('#fake-submit').click();
    }
  }
});
python: stripe.PaymentMethod.attach(stripe.PaymentIntent.retrieve(intent_id).payment_method, customer=user.stripe_customer_id)
error: Request req_request_id: This PaymentMethod was previously used without being attached to a Customer or was detached from a Customer, and may not be used again.","It looks like there is an issue with the Stripe documentation.

On https://stripe.com/docs/payments/save-after-payment#web-collect-card-details they have:

    setup_future_usage: 'off_session'
But on https://stripe.com/docs/payments/save-and-reuse#web-collect-card-details they are missing this critical line.

But in your case, does the user select if they want to save their card on the frontend? Then you don't need to save the card on the backend and can save it in the confirmCardPayment call: https://stripe.com/docs/js/payment_intents/confirm_card_payment#stripe_confirm_card_payment-data-save_payment_method :

save_payment_method boolean

If the PaymentIntent is associated with a customer and this parameter is set to true, the provided payment method will be attached to the customer. Default is false.",,"SA2.1,SA2.2, SB1,SB2",Yes,7,Data handling,Coding,,Interoperability,
66480311,Segmentation fault when importing a C++ shared object in Python,7,1,132,https://stackoverflow.com/questions/66480311/segmentation-fault-when-importing-a-c-shared-object-in-python,2021-04-03 17:43:00,Flav,73,python|c++,"(code snippet)
Like this, it works perfectly, but if I uncomment the line //var = 10;, Python makes a segmentation fault (Python 3.8). This happens every time the object MyClass makes a change to one of its local variable (except inside the constructor, where it works). It looks like the address of the variable var is wrong and when accessing it, there is a segmentation fault. I tried using the keyword ""virtual"" for function without any change, and I tried to import the shared object in another C++ program using dlfcn, which worked fine. Any idea what is wrong ?","(code snippet)
Looks like somewhere there was a sign extension issue.

You need to tell the python the type of the objects being passed around otherwise it thinks they are int and nasty things happen:
(code snippet)",,"SA2.2, SB1",Yes,5,Data handling,Coding,,Data format/compatibility,
54266041,How to execute external shell commands from laravel controller?,8,2,21318,https://stackoverflow.com/questions/54266041/how-to-execute-external-shell-commands-from-laravel-controller,2019-01-19 10:14:38,AnonS,93,php|shell,"I need to execute shell commands from controller , but not only for files inside the project , ex. system('rm /var/www/html/test.html') or system('sudo unzip /var/www/html/test.zip');

I call the function but nothing happen , any idea how to execute external shell commands from controller like removing one file in another directory?

system('rm /var/www/html/test.html');
//or
exec('rm /var/www/html/test.html')","If you're wanting to run commands from your PHP application I would recommend using the Symfony Process Component:

Run composer require symfony/process

Import the class in to your file with use Symfony\Component\Process\Process;

Execute your command:

$process = new Process(['rm', '/var/www/html/test.html']);

$process->run();
If you're using Laravel, you should be able to skip Step 1.

Alternatively, (if the process running php has the correct permissions) you could simply use PHP's unlink() function to delete the file:

unlink('/var/www/html/test.html');",,"SA1, SA2.1,SA2.2, SB1,SB2",Yes,18,Interfacing,Coding,,Interfacing choice,
54425624,Javascript Like ????Promise.all???? on Java 8 (maybe with lambdas),8,1,2822,https://stackoverflow.com/questions/54425624/javascript-like-promise-all-on-java-8-maybe-with-lambdas,2019-01-29 16:33:44,Alberto,"1,136",javascript|java,"I would like to know if there is something similar to the ""Promise.all"" of JavaScript for Java 8 (currently on Android). I am trying to make when all the callbacks finish, then execute a second process.

Now the callbacks that I am using are lambdas expressions, but I'm open to suggestions to change the way to do the callbacks and the ""big callback"" that is executed when all callbacks finishes.

I made it with a counter of callbacks, that when that counter of callbacks is equal to the length of callbacks then call to the big callback. But I am sure that this solution is not the correct one.","Java 8 offers this as CompletableFuture.allOf(CompletableFuture...), which mimics Promise.all; there is also CompletableFuture.anyOf(CompletableFuture...) to mimic Promise.race in Javascript.

If you use ListenableFuture instead, Guava does this as Futures.allAsList(...), with both varargs and iterable overloads.",,"SA1, SA2.1, SB1,SB2",Yes,12,Interfacing,Coding,,Interfacing choice,
54456939,Why doesn't the JVM crash when entering infinite recursion?,8,1,160,https://stackoverflow.com/questions/54456939/why-doesnt-the-jvm-crash-when-entering-infinite-recursion,2019-01-31 09:07:41,St.Antario,23.2k,java|c++,"I'm writing a shared library to be loaded into the JVM and the behavior below got me stuck. Here are my Java classes:

(code snippet)

When compiling and running this Main class the JVM does not crash. It simply does not enter the function fs.h::close(int). Instead, stdlib's close is called as can be seen in GDB:

(code snippet)
QUESTION: Why is stdlib::close called in Java_com_test_UnixUtil_closeFd instead of fs.c::close(int)? The only thing I can imagine is the JVM has its own dynamic linker which does the job...","Since you are compiling a shared library, and the function close() is not static, the compiler makes an indirect call throught the Procedure Linkage Table (PLT). When disassembling the library you'll likely see an instruction

    call <close@plt>
When myfancylibrary is loaded, the process already has the implementation of close from libc, so the dynamic liker updates PLT to point to libc's version of close().",,"SA2.1, SB1",Yes,5,Interfacing,Coding,,Invocation mechanism,Explicit interfacing
55736335,Trying to make epaper dynamic using C# asp.net web form,8,1,369,https://stackoverflow.com/questions/55736335/trying-to-make-epaper-dynamic-using-c-sharp-asp-net-web-form,2019-04-17 21:38:03,mohd mazhar khan,458,javascript|c#,"I have static e paper but i want to develop dynamic e-paper like below url

https://epaper.dawn.com/?page=15_04_2019_001

I have no idea to start e paper dynamic below is my whole html code
(code snippet)

i am not getting any idea to implement dynamic, i have to take repeater control or grid view control to achieve dynamic e paper. How to handle MAP and image redirection.","If you take a closer look at your desired result, you will see they have a single image, overlapped with divs. Those were manually defined, meaning for each image someone defined the are of the ""target"" and on click, a new window will open with only that area. Implementing this is relatively simple. An image inside a container, also inside the same container a bunch of divs with position:relative. Now, if what you want is all the process be done automatically I would suggest you to start looking into pattern recognition/machine learning.",,"SA1, SB1",Yes,4,Embedding,Coding,,,
57082948,"Get data from database using php,ajax",8,3,548,https://stackoverflow.com/questions/57082948/get-data-from-database-using-php-ajax,2019-07-17 19:30:41,The Dead Man,"5,115",javascript|php,"I have a simple section in which I am displaying data from the database, my database looks like this.

Now I have four buttons looks like this

When a user clicks one of the above buttons it displays this

So now when user eg select construction and next select eg Egypt' in the console and clicks buttonconfirmdisplays [855,599075], user can select multiple countries, this works as expected forconstruction ,power,oil`,

Now I want if user eg clicks All available industries button in those four buttons and next select eg Egypt and click confirm it should display the sum of egypt total projects in construction, oil, power sector 855+337+406 =1598 and the sum of total budgets in both sectors 1136173

Here is my solution
(code snippet)

Now when the user clicks All available industries btn and selects a country I get [0,0] on the console.

What do I need to change to get what I want? any help or suggestion will be appreciated,","in you dataAll.php

If you have select All available industries
you shold not check for sector because you need all sector (eventually you should check for countries ) so you should avoid the check for this condition
(code snippet)",,"SA2.2, SB1",Yes,6,Data handling,Coding,,Data format/compatibility,
57136576,Laravel stripe payment form isn't handled just posted,8,3,1060,https://stackoverflow.com/questions/57136576/laravel-stripe-payment-form-isnt-handled-just-posted,2019-07-21 20:04:09,archvist,684,javascript|php,"I'm using the default card element from Stripe which can be found here. The form renders and the validation stripe includes works & renders. However, I never get a stripeToken generated so the subscription fails due to;

This customer has no attached payment source
When I die dump my requests the stripeToken is NULL. I think this is because the stripe form handler doesn't work at all for me, the event listener they include doesn't ever fire.

Looks like the form is just posting like a normal form instead of the prevent default JS listener added by stripe.
(code snippet)",A default Laravel installation will include an app.js file. By simply removing or commenting out this file from being included in your header allows Stripe to generate the token using Stripe Elements.,,"SA2.1, SB1",Yes,0,Build,Coding,0 vote answer,,
58102594,Issue with sending 2 dimensional array of files,8,4,963,https://stackoverflow.com/questions/58102594/issue-with-sending-2-dimensional-array-of-files,2019-09-25 16:12:11,Youssef,"6,457",javascript|java,"(code snippet)
if i try @RequestPart(""attachOs[][]"") MultipartFile[][] attachOs i got always a bad request with Required request part 'attachOs[][]' is not present

The problem is obvious : spring is searching just for attachOs part (@RequestPart(""attachOs"")) but i am sending attachOs[0][0], attachOs[0][1] ...

When i send just the formJson part without files or if i send just a single file @RequestPart(""attachOs"") MultipartFile attachOs or one dimension array of files @RequestPart(""attachOs"") MultipartFile[] attachOs everything works fine.
(code snippet)

I know that files cannot be sent along with JSON that's why i am constructing the formData above and after that i will delete the attachment property from JSON structure

So my questions :

1. How to fix the bad request issue ?

2. is there another approach or design pattern to handle this use case ?","I found a solution by utilizing a @ModelAttribute (from here);

First create a model class like;

public class MyRequest {
    private FooBean formJson;
    private MultipartFile[][] attachOs = new MultipartFile[2][2];

    // getters/setters
}
Then add it to your controller like;

@PostMapping(value = ""/marches"", consumes = ""multipart/form-data"")
public Integer saveMarches(@ModelAttribute MyRequest request) throws IOException {
    // some code
}
The important part was the initialization of the MultipartFile[][] attachOs, otherwise it does not work with multidimensional arrays due to some internal initialization issue.

Or you can use the following type in the model class;

private List<MultipartFile>[] attachOs;
which works without an initialization.",,"SA2.2, SB1,SB2",Yes,1,Data handling,Coding,,Interoperability,
58931854,How to stream live video frames from client to flask server and back to the client?,8,2,6599,https://stackoverflow.com/questions/58931854/how-to-stream-live-video-frames-from-client-to-flask-server-and-back-to-the-clie,2019-11-19 10:28:24,akan,183,javascript|python,"I am trying to build a client server architecture where I am capturing the live video from user's webcam using getUserMedia(). Now instead of showing video directly in <video> tag, I want to send it to my flask server, do some processing on frames and throw it back to my web page.

I have used socketio for creating a client-server connection. This is the script in my index.html. Please pardon my mistakes or any wrong code.
(code snippet)

I also have thought to do this by WebRTC, but I am only getting code for peer to peer.

So, can anyone help me with this? Thanks in advance for help.","So, what I was trying to do is to take the real time video stream captured by the client's webcam and process them at backend.

My backend code is written in Python and I am using SocketIo to send the frames from frontend to backend. You can have a look at this design to get a better idea about what's happening - image

My server(app.py) will be running in backend and client will be accessing index.html
SocketIo connection will get establish and video stream captured using webcam will be send to server frames by frames.
These frames will be then processed at the backend and emit back to the client.
Processed frames coming form the server can be shown in img tag.
Here is the working code -
(code snippet)",,"SA2.1, SA2.2, SB1,SB2",Yes,8,Interfacing,Coding,,Interfacing choice,
59089567,Running shell commands on Android using Runtime.getRuntime,8,2,1540,https://stackoverflow.com/questions/59089567/running-shell-commands-on-android-using-runtime-getruntime,2019-11-28 13:04:08,noname,157,java|shell,"I am working on a device admin app (has been signed by the manufacturer). I am using it to install other apps using the below adb shell command for android 9 :-

cat /sdcard/Download/myfolder/newapp.apk | pm install -S 1528293
and I am just passing it like this:-

String command = ""cat /sdcard/Download/myfolder/newapp.apk | pm install -S 1528293""
Runtime.getRuntime().exec(command);
But I get the error ""cat unknown option S "".

The same command works perfectly fine when I run it from adb shell. Don't know what I am doing wrong and could use some help.

EDIT 1:- I tried running the command like below:-
(code snippet)

Edit 2:- Prior to android 9, I could just do the below for installing apps:-

Runtime.getRuntime().exec(""pm install -r app.apk"");","(code snippet)
Source So even if it is a system app, the shell command for install might not work. From the commit messages it seems, this was done to let PackageInstaller do this job.

However it seems this again got changed to at some point, but probably is not included in android 9:-
(code snippet)

Source

So if the app is a system app , then the best way would be to use PackageInstaller.",,"SA2.1, SA2.2, SB1,SB2",Yes,4,Interfacing,Coding,,Interfacing choice,
61989485,Pre-populate current value of WTForms field in order to edit it,8,1,275,https://stackoverflow.com/questions/61989485/pre-populate-current-value-of-wtforms-field-in-order-to-edit-it,2020-05-24 17:08:24,Guillermo Brachetta,"1,439",javascript|python,"I have a form inside a modal that I use to edit a review on an item (a perfume). A perfume can have multiple reviews, and the reviews live in an array of nested documents, each one with its own _id.

I'm editing each particular review (in case an user wants to edit their review on the perfume once it's been submitted) by submitting the EditReviewForm to this edit_review route:

@reviews.route(""/review"", methods=[""GET"", ""POST""])
@login_required
def edit_review():
    form = EditReviewForm()
    review_id = request.form.get(""review_id"")
    perfume_id = request.form.get(""perfume_id"")
    if form.validate_on_submit():
        mongo.db.perfumes.update(
            {""_id"": ObjectId(perfume_id), <I edit my review here> })
        return redirect(url_for(""perfumes.perfume"", perfume_id=perfume_id))
    return redirect(url_for(""perfumes.perfume"", perfume_id=perfume_id))
And this route redirects to my perfume route, which shows the perfume and all the reviews it contains.

This is the perfume route:

@perfumes.route(""/perfume/<perfume_id>"", methods=[""GET""])
def perfume(perfume_id):
    current_perfume = mongo.db.perfumes.find_one({""_id"": ObjectId(perfume_id)})
    add_review_form = AddReviewForm()
    edit_review_form = EditReviewForm()
    cur = mongo.db.perfumes.aggregate(etc)
    edit_review_form.review.data = current_perfume['reviews'][0]['review_content']
    return render_template(
        ""pages/perfume.html"",
        title=""Perfumes"",
        cursor=cur,
        perfume=current_perfume,
        add_review_form=add_review_form,
        edit_review_form=edit_review_form
    )
My issue

To find a way to get the review _id in that process and have it in my perfume route, so I can pre-populate my EditReviewForm with the current value. Otherwise the form looks empty to the user editing their review.

By hardcoding an index (index [0] in this case):

edit_review_form.review.data = current_perfume['reviews'][0]['review_content']
I am indeed displaying current values, but of course the same value for all reviews, as the reviews are in a loop in the template, and I need to get the value each review_id has.

Is there a way to do this, before I give up with the idea of allowing users to edit their reviews? :D

Please do let me know if my question is clear or if there's more information needed.

Thanks so much in advance!!

UPDATE 2:

Trying to reduce further my current template situation to make it clearer:

The modal with the review is fired from perfume-reviews.html, from this button:
(code snippet)

and throws a ReferenceError: div is not defined.

Where am I failing here? (Perhaps in more than one place?)

UPDATE 3:

this is where the button opens the modal, and underneath it's where the review content displays:
(code snippet)","You can do this with jQuery as when you open the form, the form will automatically show the review content in there. It will be done by manipulating the dom.

Also, add an id to your edit button, in this example, I have given it an id ""editFormButton"".

Similarly, add an id to the div in which review content lies so that it is easier to select, I have given it an id ""reviewContent""

Similarly, add an id to edit_review_form.review like this edit_review_form.review(id='editReviewContent')
(code snippet)

Don't forget to include jQuery.

Also, you can do it with pure javascript. You can easily search the above equivalents on google. This article is a good start!",,"SA1, SA2.1, SA2.2, SB1,SB2",Yes,1,Embedding,Coding,,,
65189028,How to change server side language cookies like client side using Ajax?,8,5,261,https://stackoverflow.com/questions/65189028/how-to-change-server-side-language-cookies-like-client-side-using-ajax,2020-07-12 20:39:00,,,javascript|php,"I have two news websites, one in Spanish and one in English:

es.example.com // Spanish
example.com // English
But from the main domain (in English) I am integrating a system to be able to show news in another language for example:

example.com/es/url-de-la-noticia/ // Spanish
Based on that URL, I create one ´cookie´ where the language of the URL will be stored, which is the first folder/subfolder or directory ´/es/´:
(code snippet)
So far everything seems to be working properly.

But the problem arises when I try to change the language through Ajax, although the Ajax code does send and send information, for some reason it does not replace the cookie, that is, if I click on the English language, it does not change it, the change of language.

What I want to achieve is that the language can also be changed, removing or replacing the cookies both on the server side and the client side using ajax:

Show code snippet

The language.ini.php file will be in charge of changing the language, creating their respective cookies.
(snippet code)
","Server-Side Ajax Call (Fix)
in your language.ini.php you have to change the line:

setcookie ('language', 'es', time()+60*60*24*365, '/', 'es.example.com');
to :

 setcookie ('language', 'es', time()+60*60*24*365, '/', 'example.com');
because if you specify domain of cookie in header, it will be none host-only cookie and, in your both example.com and es.example.com will be use.

according to RFC6265

How Cookies Works
Cookies usually will be requested to set by server-side and browser will save them.

The Browser sends Cookie in every Request.

Server can access cookie from the Request from browser.

Cookies Are Essential Since Http is Stateless Protocol, and Server want to Associate a data to a client and use it in next requests .

A Preferable Scenario (Desired Solution)
as long as your user decide to view your site in which language they prefer. and your server will not doing nothing with it (no controls, no security threads).

you can use a shortcut .

Set The Cookie in Your Client-side

and just remove the language.ini.php file.

you can do this by pure Javascript and when the user try to navigate in browser. his/her requests will be sent via new cookie which javascript has been set.

just you have to be aware TO NOT Enable HTTP-Only Flag on Cookie (Which can prevent Js t manipulate Cookie).

Jquery Example:
(code snippet)",,"SA1, SA2.1, SA2.2, SB1,SB2",Yes,3,Embedding,Coding,,,
56172144,Create a generic List from C# dll in python script,9,1,412,https://stackoverflow.com/questions/56172144/create-a-generic-list-from-c-sharp-dll-in-python-script,2019-05-16 15:37:34,Dominik Lemberger,"1,885",c#|python,"var settings = new SettingsClass();
settings.SpecificValue = new List<SpecificValueClass>();
This is the code example in my C# project.

I have a python script which imports the .dll with this code example and I want to create this settings.SpecificValue variable within the python script.

Is it somehow possible without making a function in C# which I can call within python code.
(code snippet)

In python I want to call it like this:

settings = SettingsClass() <-- this call is no problem and I can do it with a dotNet library in python
settings.SystemName = systemname
settings.Timesync = timesync
settings.Timezone = ""%s//%s"" % (timezone1,timezone2)
settings.SpecificValue = ... <-- not sure how to make this to create a empty List / empty whatever so I can add 2 objects of the type SpecificValueClass 
(creating the 2 objects ob SpecificValueClass is also possible) So the only part that I can not get to work is the initialization of the settings.SpecificValue as it is a generic List ...

Any help would be appreciated","Finally got it to work using the dotNet library from TestComplete but I guess it would be the same with the clr package from python. Just had to program the generics part myself which usually C# does with the tags:
(code snippet)",,"SA2.2, SB1",Yes,6,Interfacing,Coding,,Interfacing choice,
57990269,passing pointer to C++ from python using pybind11,9,1,2253,https://stackoverflow.com/questions/57990269/passing-pointer-to-c-from-python-using-pybind11,2019-09-18 10:09:18,Frank,"2,017",python|c++,"I have created the following class using pybind11:

py::class_<Raster>(m, ""Raster"")
        .def(py::init<double*, std::size_t, std::size_t, std::size_t, double, double, double>());
However I have no idea how I would call this constructor in Python.. I see that Python expects a float in the place of the double*, but I cannot seem to call it.

I have tried, ctypes.data_as(ctypes.POINTER(ctypes.c_double)) but this does not work...

Edit:

I have distilled the answer from @Sergei answer.
(code snippet)","Pybind does automatic conversions. When you bind f(double *) the argument is assumed to be a pointer to a singe value, not a pointer to the array begin, because it would be quite unnatural to expect such input from python side. So pybind will convert argument using this logic.

If you need to pass raw array to c++ use py::buffer like here:
(code snippet)",,"SA2.1, SA2.2, SB1,SB2",Yes,2,Interfacing,Coding,,Invocation mechanism,Explicit interfacing
59183069,How to ????load???? dependent drop down upon page load?,9,1,239,https://stackoverflow.com/questions/59183069/how-to-load-dependent-drop-down-upon-page-load,2019-04-12 19:05:00,Mariana Gomez-Kusnecov,265,javascript|python," have a form with a dependent drop-down. This secondary drop-down is hidden whenever the primary option selected does not have any secondary options, and when the page first loads. Whenever the form is submitted, only the first field gets cleared out, since most of the time the drop-downs remain the same, however, since the script works whenever there is a change in the primary drop-down, since the load upon does not constitute a change, it just keeps the selected/submitted option on the primary drop-down, and will just display an empty secondary drop-down, even when the primary option selected does have secondary options. I got most of the JS from the drop-down from a tutorial, as I am not very familiar with it. For a more visual understanding:

This is the form when the page first loads

(img)

When you select an option that has secondary options, the other dropdown appears

(img)

After you select a Station and submit, the Employee # clears, but the other two are supposed to remain, however, when the page reloads upon submission, it looks like this, and the station has been cleared according to the debugger since there are none technically. I don't care so much about the station clearing, but more about not having an empty drop-down that should not be empty.

(img)

And when I look at the data that remained in the form, only the work area stayed, because the dependent dropdown does not load until you select another option from the drop down, and if you wanted to be able to see the Box Assembly options again, you'd have to click another option and then go back to Box Assembly (for example)

How could I fix this issue? Is there a way to force the javascript to attempt to load first so that it checks if the option that remained does have the secondary options, whether it has been triggered or not?
(code snippet)","I see that you have $(document).ready(loadStations);.

But the problem is that in loadStations, you do var workAreaId = $(this).val();.

this will be document, and $(document).val() is an empty string.

Either hardcode the selector in loadStations:
(code snippet)",,"SA2.2, SB1",Yes,3,Embedding,Coding,,,
