id,title,vote,answer,view_num,link,time,author,reputation,combination,relevant
2271104,Class vs. Interface,14,10,25020,https://stackoverflow.com/questions/2271104/class-vs-interface,Feb 16 '10 at 6:52,hartanto,159,c#|java|shell,no
13323099,Java inheritance vs. C# inheritance,14,4,3208,https://stackoverflow.com/questions/13323099/java-inheritance-vs-c-sharp-inheritance,Nov 10 '12 at 14:55,prosseek,143k,c|c#|java,no
2893484,Implementing a Stack using Test-Driven Development,14,5,1988,https://stackoverflow.com/questions/2893484/implementing-a-stack-using-test-driven-development,May 23 '10 at 21:16,devoured elysium,85.8k,c#|c++|java,no
2646434,problems with Console.SetOut in Release Mode?,14,4,1888,https://stackoverflow.com/questions/2646434/problems-with-console-setout-in-release-mode,Apr 15 '10 at 14:59,Matt Jacobsen,5494,c|c#|c++,no
5221669,php to C# converter [closed],14,7,62223,https://stackoverflow.com/questions/5221669/php-to-c-sharp-converter,Mar 7 '11 at 15:43,SOF User,6577,c#|c++|php,no
48320322,.NET: file uploading to server using http,14,2,3642,https://stackoverflow.com/questions/48320322/net-file-uploading-to-server-using-http,Jan 18 '18 at 11:32,DirtyBit,14.6k,c#|java|php,yes
25465700,Python: subprocess call with shell=False not working,14,4,16449,https://stackoverflow.com/questions/25465700/python-subprocess-call-with-shell-false-not-working,Aug 23 '14 at 19:35,Tanay,2184,java|python|shell,no
352837,How to add file extensions based on file type on Linux/Unix?,14,5,12223,https://stackoverflow.com/questions/352837/how-to-add-file-extensions-based-on-file-type-on-linux-unix,Dec 9 '08 at 14:10,Palmin,2472,javascript|python|shell,no
38519643,Failed to load native library 'libnative-platform.so' for Linux amd64,14,5,10117,https://stackoverflow.com/questions/38519643/failed-to-load-native-library-libnative-platform-so-for-linux-amd64,Jul 22 '16 at 6:30,Andrew Quebe,2133,java|php|shell,no
8389033,Implementation of multiple pipes in C,14,6,56039,https://stackoverflow.com/questions/8389033/implementation-of-multiple-pipes-in-c,Dec 5 '11 at 17:08,mkab,853,c|c++|shell,no
22953136,Alternative of if-else and switch statements,14,10,6549,https://stackoverflow.com/questions/22953136/alternative-of-if-else-and-switch-statements,2014-04-09 05:00:36,Shrikant Kakani,1351,c#|java|javascript,no
12182121,Escaping javascript string in java,14,3,17269,https://stackoverflow.com/questions/12182121/escaping-javascript-string-in-java,2012-08-29 16:08:19,A_Elric,2227,java|javascript|php,yes
23930541,Warn the user before session timeout,14,7,27298,https://stackoverflow.com/questions/23930541/warn-the-user-before-session-timeout,2014-05-29 09:53:58,user3509911,179,c|java|javascript,no
3362859,Scraping websites with Javascript enabled?,14,6,17957,https://stackoverflow.com/questions/3362859/scraping-websites-with-javascript-enabled,2010-07-29 13:18:43,user216171,1520,java|javascript|python,no
38509815,¡°Almost Equal¡± in Jasmine,14,2,3236,https://stackoverflow.com/questions/38509815/almost-equal-in-jasmine,2016-07-21 16:39:13,alecxe,392k,java|javascript|python,no
38316402,How to save a canvas as PNG in Selenium?,14,1,6760,https://stackoverflow.com/questions/38316402/how-to-save-a-canvas-as-png-in-selenium,2016-07-11 21:19:30,Clone,2113,java|javascript|python,no
41239190,Result of -1%7 is different in javascript(-1) and python(6),14,5,778,https://stackoverflow.com/questions/41239190/result-of-17-is-different-in-javascript-1-and-python6,2016-12-20 09:44:31,Syed Suhail Ahmed,617,c|javascript|python,no
24913699,¡°The owner of this website has banned your access based on your browser's signature¡± ¡­ on a url request in a python program,14,2,23772,https://stackoverflow.com/questions/24913699/the-owner-of-this-website-has-banned-your-access-based-on-your-browsers-signat,2014-07-23 14:47:01,BERNARD Julien,189,javascript|php|python,no
11068645,How to generate a new map for jvectormap jquery plugin?,14,2,10026,https://stackoverflow.com/questions/11068645/how-to-generate-a-new-map-for-jvectormap-jquery-plugin,2012-06-17 03:08:54,pahko,1953,javascript|python|shell,no
32599082,How can I check in real time if a user is logged in?,14,12,3668,https://stackoverflow.com/questions/32599082/how-can-i-check-in-real-time-if-a-user-is-logged-in,2015-09-16 03:04:15,DevWL,10.6k,java|javascript|php,no
22038593,onClick function of an input type=¡°button¡± not working,14,4,147729,https://stackoverflow.com/questions/22038593/onclick-function-of-an-input-type-button-not-working,2014-02-26 10:30:44,kirk,212,javascript|php|python,no
15755076,How to combine JMVC (javascript-mvc) and server side MVC together,14,3,5607,https://stackoverflow.com/questions/15755076/how-to-combine-jmvc-javascript-mvc-and-server-side-mvc-together,2013-04-02 02:29:50,ncm,1715,java|javascript|php,no
11853063,Why aren't PHP files used for (custom) CSS and JS?,14,8,2111,https://stackoverflow.com/questions/11853063/why-arent-php-files-used-for-custom-css-and-js,2012-08-07 19:52:02,Jeff Noel,6746,java|javascript|php,no
8594310,how mature is HTML+CSS now in relation to generating reports for printing?,14,3,4912,https://stackoverflow.com/questions/8594310/how-mature-is-htmlcss-now-in-relation-to-generating-reports-for-printing,2011-12-21 18:05:38,pragmatic_programmer,2920,java|javascript|php,no
3682198,Writing a chat application [closed],14,5,3578,https://stackoverflow.com/questions/3682198/writing-a-chat-application,2010-09-10 04:06:40,Isamtron,563,java|javascript|php,no
7096772,How do I implement tab completion in node.js shell?,14,3,3375,https://stackoverflow.com/questions/7096772/how-do-i-implement-tab-completion-in-node-js-shell,2011-08-17 17:10:18,Dr McKay,2380,java|javascript|shell,no
41905074,Google Analytics Embed API Server Side Authorization not rendering the charts with C#,14,1,1921,https://stackoverflow.com/questions/41905074/google-analytics-embed-api-server-side-authorization-not-rendering-the-charts-wi,2017-01-28 00:19:43,Patrick,3457,c#|javascript|python,no
30313846,How to create a simple Object with properties in C# like with javascript,14,2,30451,https://stackoverflow.com/questions/30313846/how-to-create-a-simple-object-with-properties-in-c-sharp-like-with-javascript,2015-05-18 22:34:46,sgarcia.dev,4023,c|c#|javascript,no
15196381,How can I display a messagebox in ASP.NET?,14,13,288816,https://stackoverflow.com/questions/15196381/how-can-i-display-a-messagebox-in-asp-net,2013-03-04 07:14:19,Freelancer,8641,c#|java|javascript,no
14456049,How to centrally maintain a mathematical formula in C# (web) so it can be changed if needed?,14,5,912,https://stackoverflow.com/questions/14456049/how-to-centrally-maintain-a-mathematical-formula-in-c-sharp-web-so-it-can-be-c,2013-01-22 10:11:45,Ramanpreet Singh,840,c#|java|javascript,no
4416705,Javascript functions inside ASP.NET User Control,14,3,50829,https://stackoverflow.com/questions/4416705/javascript-functions-inside-asp-net-user-control,2010-12-11 12:34:05,Anton,8231,c#|java|javascript,no
2848359,how to write javascript in asp.net in code behind using C#,14,8,64726,https://stackoverflow.com/questions/2848359/how-to-write-javascript-in-asp-net-in-code-behind-using-c-sharp,2010-05-17 10:48:58,Eyla,4991,c#|java|javascript,yes
547327,How to make TinyMCE work inside an UpdatePanel?,14,12,19657,https://stackoverflow.com/questions/547327/how-to-make-tinymce-work-inside-an-updatepanel,2009-02-13 19:24:57,jpsimard-nyx,7474,c#|javascript|php,no
62925107,What is the best rational approximation to pi using a 64-bit numerator and denominator?,14,1,370,https://stackoverflow.com/questions/62925107/what-is-the-best-rational-approximation-to-pi-using-a-64-bit-numerator-and-denom,2020-07-15 23:16:08,,,c|c++|python,no
55604029,Should I always use size_t when indexing arrays?,14,2,1127,https://stackoverflow.com/questions/55604029/should-i-always-use-size-t-when-indexing-arrays,2019-04-10 02:49:25,Agust¡Ì¡Ùn Nieto Garc¡Ì¡Ùa,496,c|c++|java,no
37817651,Calling fork before main,14,3,592,https://stackoverflow.com/questions/37817651/calling-fork-before-main,2016-06-14 16:36:57,user6285020,149,c|c++|shell,no
32917033,How to get environment of a program while debugging it in GDB,14,2,14014,https://stackoverflow.com/questions/32917033/how-to-get-environment-of-a-program-while-debugging-it-in-gdb,2015-10-02 22:58:01,punekr12,435,c|c++|shell,no
32752446,"Using compiler prefix command(s) with CMake (distcc, ccache)",14,2,8064,https://stackoverflow.com/questions/32752446/using-compiler-prefix-commands-with-cmake-distcc-ccache,2015-09-24 02:36:19,ideasman42,26.3k,c|c++|shell,no
30493198,Example why someone should use triple-pointers in C/C++?,14,6,16344,https://stackoverflow.com/questions/30493198/example-why-someone-should-use-triple-pointers-in-c-c,2015-05-27 21:09:39,aGer,426,c|c++|java,no
29449340,"Clion: auto documenting functions, classes",14,2,8767,https://stackoverflow.com/questions/29449340/clion-auto-documenting-functions-classes,2015-04-04 17:25:57,leon22,4141,c|c#|c++,no
24049367,How do I get the disk drive serial number in C/C++,14,5,33101,https://stackoverflow.com/questions/24049367/how-do-i-get-the-disk-drive-serial-number-in-c-c,2014-06-04 23:40:07,The Mask,15.2k,c|c#|c++,no
19697152,"What is POSIX, any other interface standards which can replace it? [closed]",14,1,9307,https://stackoverflow.com/questions/19697152/what-is-posix-any-other-interface-standards-which-can-replace-it,2013-10-31 02:00:35,harris,1267,c|c++|shell,no
17909417,Strings in static memory instances count,14,4,390,https://stackoverflow.com/questions/17909417/strings-in-static-memory-instances-count,2013-07-28 14:51:26,triclosan,4910,c|c++|shell,no
17648266,SOLID principles implementation for C,14,4,5777,https://stackoverflow.com/questions/17648266/solid-principles-implementation-for-c,2013-07-15 06:51:18,Oscar Castiblanco,1513,c|c#|c++,no
15916672,"library to work with historical (big) dates and time (eg, 11,043 BC)?",14,2,288,https://stackoverflow.com/questions/15916672/library-to-work-with-historical-big-dates-and-time-eg-11-043-bc,2013-04-10 03:57:50,manking,347,c|c++|python,no
14740132,Using -1 to initialize an unsigned in { } initialization of struct or array,14,7,3029,https://stackoverflow.com/questions/14740132/using-1-to-initialize-an-unsigned-in-initialization-of-struct-or-array,2013-02-06 22:30:41,Krazy Glew,6252,c|c++|python,no
14685798,Is there an equivalent of python's virtualenv for C/C++ programs?,14,4,7626,https://stackoverflow.com/questions/14685798/is-there-an-equivalent-of-pythons-virtualenv-for-c-c-programs,2013-02-04 11:26:36,chmike,16.4k,c|c++|python,no
12695943,Are bit flags using ints in C/C++ actually safe?,14,4,1139,https://stackoverflow.com/questions/12695943/are-bit-flags-using-ints-in-c-c-actually-safe,2012-10-02 18:19:04,Christian Convey,1010,c|c++|python,no
11005822,The named loop idiom : dangerous?,14,2,1962,https://stackoverflow.com/questions/11005822/the-named-loop-idiom-dangerous,2012-06-12 22:32:59,Fr¡Ì?d¡Ì?ric Terrazzoni,1900,c|c++|java,no
10896778,how to get return value of an exe called by ShellExecute,14,1,21151,https://stackoverflow.com/questions/10896778/how-to-get-return-value-of-an-exe-called-by-shellexecute,2012-06-05 11:49:29,2vision2,4535,c|c++|shell,no
10853985,Programmatically getting system boot up time in c++ (windows),14,5,13590,https://stackoverflow.com/questions/10853985/programmatically-getting-system-boot-up-time-in-c-windows,2012-06-01 16:22:22,Eximius,187,c|c#|c++,no
9826504,Embedded programming ¡­ very beginning [closed],14,7,4780,https://stackoverflow.com/questions/9826504/embedded-programming-very-beginning,2012-03-22 16:27:49,nuno,1644,c|c++|javascript,no
9405985,Linux 3.0: Executing child process with piped stdin/stdout,14,3,32376,https://stackoverflow.com/questions/9405985/linux-3-0-executing-child-process-with-piped-stdin-stdout,2012-02-23 01:45:47,Andrew Tomazos,55.6k,c|c++|shell,no
9362728,ASCII Art comments in C/C++ headers and code files,14,5,10955,https://stackoverflow.com/questions/9362728/ascii-art-comments-in-c-c-headers-and-code-files,2012-02-20 14:28:06,Gui13,11.5k,c|c++|php,no
6882124,How to Run a cuda code using remote Desktop?,14,8,14019,https://stackoverflow.com/questions/6882124/how-to-run-a-cuda-code-using-remote-desktop,2011-07-30 08:56:53,lizz,143,c|c++|shell,no
5915125,fftshift/ifftshift C/C++ source code [closed],14,10,19884,https://stackoverflow.com/questions/5915125/fftshift-ifftshift-c-c-source-code,2011-05-06 17:50:34,Derek,10.5k,c|c++|java,no
4645458,Defining a static array into a C or C++ source file,14,5,50545,https://stackoverflow.com/questions/4645458/defining-a-static-array-into-a-c-or-c-source-file,2011-01-10 09:51:11,VansFannel,40.2k,c|c++|java,no
3706917,How to prevent a Linux program from running more than once?,14,7,9801,https://stackoverflow.com/questions/3706917/how-to-prevent-a-linux-program-from-running-more-than-once,2010-09-14 07:42:16,Jan Deinhard,16.8k,c|c++|shell,no
3605970,Is C still being widely used in game engines?,14,4,7254,https://stackoverflow.com/questions/3605970/is-c-still-being-widely-used-in-game-engines,2010-08-31 04:10:02,Julien Lebot,3074,c|c++|python,no
2926066,"In C or C++, is there a way to extend a class without inheritance?",14,5,5655,https://stackoverflow.com/questions/2926066/in-c-or-c-is-there-a-way-to-extend-a-class-without-inheritance,2010-05-28 01:02:14,paul simmons,5108,c|c#|c++,no
2681259,How to deprecate a macro in GCC?,14,4,5599,https://stackoverflow.com/questions/2681259/how-to-deprecate-a-macro-in-gcc,2010-04-21 08:15:26,Eric,141,c|c++|javascript,no
1382529,Calling C++ (not C) from Common Lisp?,14,5,7374,https://stackoverflow.com/questions/1382529/calling-c-not-c-from-common-lisp,2009-09-05 05:16:46,Jay,9106,c|c++|python,no
608631,Should every C or C++ file have an associated header file? ,14,15,14167,https://stackoverflow.com/questions/608631/should-every-c-or-c-file-have-an-associated-header-file,2009-03-03 23:06:34,Vicky,10.4k,c|c++|java,no
544928,Reading ¡°integer¡± size bytes from a char* array.,14,9,28677,https://stackoverflow.com/questions/544928/reading-integer-size-bytes-from-a-char-array,2009-02-13 06:34:30,kal,25.2k,c|c++|java,no
513009,Is there something that I can do in C but I can't do in C++?,14,21,6536,https://stackoverflow.com/questions/513009/is-there-something-that-i-can-do-in-c-but-i-cant-do-in-c,2009-02-04 19:58:59,yusuf,3441,c|c++|shell,no
12133875,Virtual Functions during Construction. Why Java is different than C++,14,6,1428,https://stackoverflow.com/questions/12133875/virtual-functions-during-construction-why-java-is-different-than-c,2012-08-26 21:00:04,Efi MK,913,c#|c++|java,no
32386768,Precision difference when printing Python and C++ doubles,14,3,1716,https://stackoverflow.com/questions/32386768/precision-difference-when-printing-python-and-c-doubles,2015-09-03 23:05:41,nh2,21.5k,c|c++|python,no
22055196,how to pass numpy array to Cython function correctly?,14,1,9120,https://stackoverflow.com/questions/22055196/how-to-pass-numpy-array-to-cython-function-correctly,2014-02-26 22:48:33,,,c|c++|python,no
16200997,Why doesn't #include <Python.h> work?,14,6,21251,https://stackoverflow.com/questions/16200997/why-doesnt-include-python-h-work,2013-04-24 19:56:01,Curious,5123,c|c++|python,yes
16065183,Convert a std::vector to a NumPy array without copying data,14,2,7565,https://stackoverflow.com/questions/16065183/convert-a-stdvector-to-a-numpy-array-without-copying-data,2013-04-17 16:17:38,Milliams,1356,c|c++|python,yes
10113586,"How can I parse macros in C++ code, using CLANG as the parser and Python as the scripting language?",14,2,3727,https://stackoverflow.com/questions/10113586/how-can-i-parse-macros-in-c-code-using-clang-as-the-parser-and-python-as-the,2012-04-11 20:39:02,warmbeach,308,c|c++|python,no
9050985,How to define a Python metaclass with Boost.Python?,14,1,1279,https://stackoverflow.com/questions/9050985/how-to-define-a-python-metaclass-with-boost-python,2012-01-29 04:37:47,Paul Manta,26.8k,c|c++|python,no
4465329,C / C++ equivalents to the Python Standard Library,14,5,2488,https://stackoverflow.com/questions/4465329/c-c-equivalents-to-the-python-standard-library,2010-12-16 21:00:12,gotgenes,32.1k,c|c++|python,no
4025913,Differences Between Python and C++ Constructors,14,3,2004,https://stackoverflow.com/questions/4025913/differences-between-python-and-c-constructors,2010-10-26 16:49:58,Zeke,1674,c++|java|python,no
9936280,Can PHP and C++ pass data between each other?,14,11,6603,https://stackoverflow.com/questions/9936280/can-php-and-c-pass-data-between-each-other,2012-03-30 02:39:42,Leo Jiang,17.2k,c|c++|php,yes
492307,Uploading big files over HTTP,14,8,13208,https://stackoverflow.com/questions/492307/uploading-big-files-over-http,2009-01-29 16:17:59,Roel,17.8k,c++|java|php,no
1110682,Extending PHP with C++?,14,3,10013,https://stackoverflow.com/questions/1110682/extending-php-with-c,2009-07-10 16:48:52,ryeguy,58.7k,c|c++|php,yes
6334283,declspec and stdcall vs declspec only,14,4,12379,https://stackoverflow.com/questions/6334283/declspec-and-stdcall-vs-declspec-only,2011-06-13 18:03:58,ilyaw77,897,c|c#|c++,no
3908140,Google's Protocol Buffers in c#,14,1,4352,https://stackoverflow.com/questions/3908140/googles-protocol-buffers-in-c-sharp,2010-10-11 16:34:34,photo_tom,7102,c#|c++|java,no
3659044,Comparison of C++ STL collections and C# collections?,14,1,9672,https://stackoverflow.com/questions/3659044/comparison-of-c-stl-collections-and-c-sharp-collections,2010-09-07 13:27:26,Scott Stafford,38.9k,c|c#|c++,no
2636958,Create unmanaged c++ object in c#,14,3,15528,https://stackoverflow.com/questions/2636958/create-unmanaged-c-object-in-c-sharp,2010-04-14 11:34:52,Evgeny007,602,c|c#|c++,yes
2595770,Exposing an ISO C++ class to C#,14,3,3303,https://stackoverflow.com/questions/2595770/exposing-an-iso-c-class-to-c-sharp,2010-04-07 20:42:00,Stick it to THE MAN,5401,c|c#|c++,yes
2483045,Creating a C# DLL and using it from unmanaged C++,14,8,6376,https://stackoverflow.com/questions/2483045/creating-a-c-sharp-dll-and-using-it-from-unmanaged-c,2010-03-20 12:48:44,Mr. Boy,50k,c|c#|c++,yes
2466622,What is better for a student programming in C++ to learn for writing GUI: C# vs QT? [closed],14,7,800,https://stackoverflow.com/questions/2466622/what-is-better-for-a-student-programming-in-c-to-learn-for-writing-gui-c-shar,2010-03-17 23:20:50,flashnik,1760,c#|c++|java,no
2360649,GC with C# and C++ in same solution,14,7,1192,https://stackoverflow.com/questions/2360649/gc-with-c-sharp-and-c-in-same-solution,2010-03-02 03:04:07,Michael Covelli,1841,c|c#|c++,no
1648689,How to code Jon Skeet's Singleton in C++?,14,3,3249,https://stackoverflow.com/questions/1648689/how-to-code-jon-skeets-singleton-in-c,2009-10-30 08:56:29,AndersK,33k,c#|c++|java,no
6439140,int((0.1+0.7)*10) = 7 in several languages. How to prevent this?,14,7,5186,https://stackoverflow.com/questions/6439140/int0-10-710-7-in-several-languages-how-to-prevent-this,2011-06-22 11:36:24,cypher,6494,javascript|php|python,no
3211914,Elegantly check if a given date is yesterday,14,11,10037,https://stackoverflow.com/questions/3211914/elegantly-check-if-a-given-date-is-yesterday,2010-07-09 10:53:33,Aistina,11.5k,c#|javascript|php,no
20720186,How does subtracting the character '0' from a char change it into an int?,14,4,5151,https://stackoverflow.com/questions/20720186/how-does-subtracting-the-character-0-from-a-char-change-it-into-an-int,2013-12-21 14:48:55,Coffee Maker,1415,c|c++|java,no
12418838,How to compile static library with -fPIC from boost.python,14,2,7300,https://stackoverflow.com/questions/12418838/how-to-compile-static-library-with-fpic-from-boost-python,2012-09-14 05:51:36,simon,489,c|c++|python,no
1827406,How much does the order of case labels affect the efficiency of switch statements?,14,9,2269,https://stackoverflow.com/questions/1827406/how-much-does-the-order-of-case-labels-affect-the-efficiency-of-switch-statement,2009-12-01 16:41:43,Jon Seigel,11.6k,c|c#|c++,no
5638321,Why child process returns exit status = 32512 in unix?,14,2,27368,https://stackoverflow.com/questions/5638321/why-child-process-returns-exit-status-32512-in-unix,2011-04-12 16:09:53,Mihran Hovsepyan,9860,c|c++|shell,no
8181344,Calling C# method within a Java program,14,2,5126,https://stackoverflow.com/questions/8181344/calling-c-sharp-method-within-a-java-program,2011-11-18 11:01:49,HashimR,3299,c#|c++|java,yes
6972111,Does new always allocate on the heap in C++ / C# / Java,14,9,13572,https://stackoverflow.com/questions/6972111/does-new-always-allocate-on-the-heap-in-c-c-sharp-java,2011-08-07 10:12:00,Alex,8739,c#|c++|java,no
4647277,count class instances for every derived class,14,7,4736,https://stackoverflow.com/questions/4647277/count-class-instances-for-every-derived-class,2011-01-10 13:22:38,peenut,2905,c#|c++|java,no
30429786,Dependency Algorithm - find a minimum set of packages to install,13,10,2723,https://stackoverflow.com/questions/30429786/dependency-algorithm-find-a-minimum-set-of-packages-to-install,2015-05-25 00:30:03,KLi,188,c|java|python,no
7403966,Most efficient way to build a 1-d array/list/vector of unknown length using Cython? Or should this never be done?,13,3,7696,https://stackoverflow.com/questions/7403966/most-efficient-way-to-build-a-1-d-array-list-vector-of-unknown-length-using-cyth,Sep 13 '11 at 14:56,mdscruggs,1092,c|c++|python,no
2563978,Rewriting Live TCP/IP (Layer 4) (i.e. Socket Layer) Streams,13,7,4708,https://stackoverflow.com/questions/2563978/rewriting-live-tcp-ip-layer-4-i-e-socket-layer-streams,,,,c|php|python,no
1675181,Get str repr with double quotes Python,13,4,10315,https://stackoverflow.com/questions/1675181/get-str-repr-with-double-quotes-python,Nov 4 '09 at 16:55,fortran,63.8k,c|javascript|python,no
54812971,Programming: Minimum steps required to convert a binary number to zero,13,5,3771,https://stackoverflow.com/questions/54812971/programming-minimum-steps-required-to-convert-a-binary-number-to-zero,Feb 21 '19 at 17:29,roger_that,7703,java|javascript|php,no
4537099,Unable to exchange data encrypted with AES-256 between Java and PHP,13,4,16165,https://stackoverflow.com/questions/4537099/unable-to-exchange-data-encrypted-with-aes-256-between-java-and-php,Dec 27 '10 at 6:57,LZZ,133,c#|java|php,yes
6056977,Is it possible to automatically convert java code to PHP?,13,5,28872,https://stackoverflow.com/questions/6056977/is-it-possible-to-automatically-convert-java-code-to-php,May 19 '11 at 10:06,yura,13.9k,c++|java|php,no
6759650,Why does the Blowfish output in Java and PHP differ by only 2 chars?,13,3,2285,https://stackoverflow.com/questions/6759650/why-does-the-blowfish-output-in-java-and-php-differ-by-only-2-chars,Jul 20 '11 at 9:22,Pentium10,182k,c|java|php,no
10853747,Log line numbers of executed java code,13,5,937,https://stackoverflow.com/questions/10853747/log-line-numbers-of-executed-java-code,Jun 1 '12 at 16:05,DanB91,931,java|php|shell,no
1781617,To understand: From PHP Array to Python?,13,4,10393,https://stackoverflow.com/questions/1781617/to-understand-from-php-array-to-python,Nov 23 '09 at 7:34,kn3l,15.1k,php|python|shell,no
173246,"Parsing and generating Microsoft Office 2007 files (.docx, .xlsx, .pptx)",13,4,17126,https://stackoverflow.com/questions/173246/parsing-and-generating-microsoft-office-2007-files-docx-xlsx-pptx,Oct 6 '08 at 5:07,DV.,4355,php|python|shell,no
1425303,PHP equivalent for a python decorator?,13,5,11108,https://stackoverflow.com/questions/1425303/php-equivalent-for-a-python-decorator,Sep 15 '09 at 5:36,Fragsworth,26.1k,java|php|python,no
10418231,How does PHP handle variables?,13,2,450,https://stackoverflow.com/questions/10418231/how-does-php-handle-variables,May 2 '12 at 16:50,tobia.zanarella,1126,c|c++|php,no
37950525,Using deep learning models from TensorFlow in other language environments [closed],13,1,12231,https://stackoverflow.com/questions/37950525/using-deep-learning-models-from-tensorflow-in-other-language-environments,Jun 21 '16 at 17:06,Alex Alifimoff,1643,c#|c++|python,no
3631176,Why are many developers opposed to using the ¡°protected¡± modifier in OOP?,13,12,2463,https://stackoverflow.com/questions/3631176/why-are-many-developers-opposed-to-using-the-protected-modifier-in-oop,Sep 2 '10 at 20:53,Ben McCormack,28.8k,c#|java|shell,no
9806170,Covariance and Contravariance in C#,13,4,1917,https://stackoverflow.com/questions/9806170/covariance-and-contravariance-in-c-sharp,Mar 21 '12 at 14:02,Edwin Dalorzo,66.2k,c|c#|java,no
33593767,What Design Pattern to use to implement transaction or chaining mechanism,13,2,8616,https://stackoverflow.com/questions/33593767/what-design-pattern-to-use-to-implement-transaction-or-chaining-mechanism,Nov 8 '15 at 12:09,Jacobian,7039,c|c#|java,no
2314193,Are there any working implementations of the rolling hash function used in the Rabin-Karp string search algorithm?,13,3,4041,https://stackoverflow.com/questions/2314193/are-there-any-working-implementations-of-the-rolling-hash-function-used-in-the-r,Feb 22 '10 at 21:08,c14ppy,247,c|c#|java,no
231159,Use ¡°greater than or equals¡± or just ¡°greater than¡±,13,8,40106,https://stackoverflow.com/questions/231159/use-greater-than-or-equals-or-just-greater-than,Oct 23 '08 at 19:41,Guy,57.5k,c|c#|c++,no
18092200,int promotion to unsigned int in C and C#,13,3,1471,https://stackoverflow.com/questions/18092200/int-promotion-to-unsigned-int-in-c-and-c-sharp,Aug 6 '13 at 23:28,David Klempfner,6087,c|c#|c++,no
2544389,How to share sessions between PHP and ASP.net application?,13,7,14620,https://stackoverflow.com/questions/2544389/how-to-share-sessions-between-php-and-asp-net-application,Mar 30 '10 at 10:22,citronas,17.2k,c#|php|python,no
277170,Is there a good Python GUI shell?,13,8,12762,https://stackoverflow.com/questions/277170/is-there-a-good-python-gui-shell,Nov 10 '08 at 6:02,Marcos Lara,1815,c#|python|shell,no
10821597,How to kill Django runserver sub processes from a bash script?,13,2,3497,https://stackoverflow.com/questions/10821597/how-to-kill-django-runserver-sub-processes-from-a-bash-script,May 30 '12 at 17:51,jjt,1163,javascript|python|shell,no
19246065,Python in Emacs shell-mode turns on stty echo and breaks C-d,13,2,1154,https://stackoverflow.com/questions/19246065/python-in-emacs-shell-mode-turns-on-stty-echo-and-breaks-c-d,Oct 8 '13 at 11:06,Nick Barnes,181,c++|python|shell,no
39968033,Determining whether a Java program has been launched from an interactive shell,13,1,260,https://stackoverflow.com/questions/39968033/determining-whether-a-java-program-has-been-launched-from-an-interactive-shell,Oct 10 '16 at 23:02,Bass,3701,c|java|shell,no
8540343,Open link from Android Webview in normal browser as popup,13,2,19000,https://stackoverflow.com/questions/8540343/open-link-from-android-webview-in-normal-browser-as-popup,2011-12-16 21:26:05,MartijnG,775,java|javascript|php,no
421419,Good choice for a lightweight checksum algorithm?,13,9,16819,https://stackoverflow.com/questions/421419/good-choice-for-a-lightweight-checksum-algorithm,2009-01-07 18:21:34,Andrzej Doyle,95.5k,c|java|javascript,no
19725203,How to populate dropdownlist with JSON data as ajax response in jQuery,13,7,85240,https://stackoverflow.com/questions/19725203/how-to-populate-dropdownlist-with-json-data-as-ajax-response-in-jquery,2013-11-01 10:44:30,kits,161,java|javascript|php,no
58952564,"Error: Unable to determine the current character, it is not a string, number, array, or object in react-native for android",13,8,9179,https://stackoverflow.com/questions/58952564/error-unable-to-determine-the-current-character-it-is-not-a-string-number-ar,2019-11-20 10:50:39,yashatreya,439,java|javascript|shell,no
9747314,Tutorials for Mozilla Rhino,13,2,14439,https://stackoverflow.com/questions/9747314/tutorials-for-mozilla-rhino,2012-03-17 04:40:13,Abhinav Kulshreshtha,1978,java|javascript|php,no
24577613,Use a jar in JavaScript through Java ScriptEngine,13,1,5308,https://stackoverflow.com/questions/24577613/use-a-jar-in-javascript-through-java-scriptengine,2014-07-04 15:41:16,Kyle Bridenstine,3497,java|javascript|python,yes
38913788,JavaFx view pdf in Popup without using JxBrowser Plugin,13,1,488,https://stackoverflow.com/questions/38913788/javafx-view-pdf-in-popup-without-using-jxbrowser-plugin,2016-08-12 08:49:50,Bipin Kareparambil,436,java|javascript|php,no
12399462,Rhino print function,13,4,16987,https://stackoverflow.com/questions/12399462/rhino-print-function,2012-09-13 04:32:09,Greg Pagendam-Turner,1606,java|javascript|shell,no
40673265,Firebase Service worker not found while using GWT (404 Error),13,4,15574,https://stackoverflow.com/questions/40673265/firebase-service-worker-not-found-while-using-gwt-404-error,2016-11-18 09:18:11,Roman,295,java|javascript|shell,no
351298,Best source code formatter for Javascript? [closed],13,7,31715,https://stackoverflow.com/questions/351298/best-source-code-formatter-for-javascript,2008-12-08 23:11:06,thebossman,4158,java|javascript|python,no
11495557,Java applets - is it a wrong choice today?,13,6,8733,https://stackoverflow.com/questions/11495557/java-applets-is-it-a-wrong-choice-today,2012-07-15 20:57:48,Dinesh,3905,c++|java|javascript,no
48143233,how to plot multiple time series in chartjs where each time series has different times,13,2,18063,https://stackoverflow.com/questions/48143233/how-to-plot-multiple-time-series-in-chartjs-where-each-time-series-has-different,2018-01-08 01:34:56,achyrd,187,javascript|php|python,no
