id,questions,votes,answers,views,links,time,author,reputation
67655485,Webassembly: possible to have shared objects?,10,2,285,https://stackoverflow.com/questions/67655485/webassembly-possible-to-have-shared-objects,5/23/2021 1:44,David542,96.9k
55235639,Allowing two sites to communicate to know the current URL of an iframe,11,8,5012,https://stackoverflow.com/questions/55235639/allowing-two-sites-to-communicate-to-know-the-current-url-of-an-iframe,3/19/2019 7:31,Ryflex,"4,389"
55720456,Using Node.js 'jsrsasign' library to verify signature generated by .NET Bouncy Castle library,11,1,420,https://stackoverflow.com/questions/55720456/using-node-js-jsrsasign-library-to-verify-signature-generated-by-net-bouncy-c,4/17/2019 5:27,0xFF,"3,980"
56004739,Clang not generating debug info on -g flag,11,1,2742,https://stackoverflow.com/questions/56004739/clang-not-generating-debug-info-on-g-flag,5/6/2019 11:56,Link0,385
58025504,Mouse Hover in VueJS component implementation in Laravel,11,5,1371,https://stackoverflow.com/questions/58025504/mouse-hover-in-vuejs-component-implementation-in-laravel,9/20/2019 9:23,Albert Ruelan,647
58416070,JMeter Warning: Nashorn engine is planned to be removed from a future JDK release,11,1,16486,https://stackoverflow.com/questions/58416070/jmeter-warning-nashorn-engine-is-planned-to-be-removed-from-a-future-jdk-releas,10/16/2019 14:46,Alexei Martianov,"2,321"
58927296,Adding UTF-8 support to JS/PHP script [duplicate],11,5,1074,https://stackoverflow.com/questions/58927296/adding-utf-8-support-to-js-php-script,11/19/2019 5:36,santa,12.7k
59683246,Why is the address of a function different on each execution? [duplicate],11,2,684,https://stackoverflow.com/questions/59683246/why-is-the-address-of-a-function-different-on-each-execution,1/10/2020 14:01,Holomorphic21,137
59749634,Woocommerce: Detect where Add to Cart button was clicked and run different code,11,4,1781,https://stackoverflow.com/questions/59749634/woocommerce-detect-where-add-to-cart-button-was-clicked-and-run-different-code,1/15/2020 10:38,Devner,"5,913"
59765957,Returning a unique void pointer from a function,11,3,532,https://stackoverflow.com/questions/59765957/returning-a-unique-void-pointer-from-a-function,1/16/2020 8:54,ZeppRock,848
60624694,Log a user out of a website when they put their computer to sleep,11,6,1701,https://stackoverflow.com/questions/60624694/log-a-user-out-of-a-website-when-they-put-their-computer-to-sleep,3/10/2020 19:31,TheWebs,10.2k
60867638,Methods for detecting a known shape/object in an image using OpenCV,11,2,6195,https://stackoverflow.com/questions/60867638/methods-for-detecting-a-known-shape-object-in-an-image-using-opencv,3/26/2020 12:47,Robert,165
62500957,Nashorn in Java 11 behaves differently from Java 8 when evaluating named functions,11,0,426,https://stackoverflow.com/questions/62500957/nashorn-in-java-11-behaves-differently-from-java-8-when-evaluating-named-functio,6/21/2020 15:51,Joel Westberg,"2,478"
62685948,macOS ¡°Big Sur¡± Detect dark menu-bar/system tray,11,4,3833,https://stackoverflow.com/questions/62685948/macos-big-sur-detect-dark-menu-bar-system-tray,7/1/2020 21:58,tresf,"3,731"
64151774,Does JavaScript use hashtables for Map and Set?,11,2,369,https://stackoverflow.com/questions/64151774/does-javascript-use-hashtables-for-map-and-set,10/1/2020 8:38,Ram Rachum,71.7k
54164988,Illegal base64 character,12,3,15912,https://stackoverflow.com/questions/54164988/illegal-base64-character,1/13/2019 0:01,Kleber Mota,"7,267"
54285151,Kafka Structured Streaming KafkaSourceProvider could not be instantiated,12,2,7050,https://stackoverflow.com/questions/54285151/kafka-structured-streaming-kafkasourceprovider-could-not-be-instantiated,1/21/2019 7:23,pissall,"5,840"
54553907,Is there a way to call an `async` python method from C++?,12,3,2586,https://stackoverflow.com/questions/54553907/is-there-a-way-to-call-an-async-python-method-from-c,2/6/2019 12:40,Nim,32.2k
54949060,¡°Standardized¡± docstring/self-documentation of bash scripts,12,3,4753,https://stackoverflow.com/questions/54949060/standardized-docstring-self-documentation-of-bash-scripts,3/1/2019 16:51,Cloud,17.2k
55367816,Patterns: Create and translate between data objects and wire formats,12,2,560,https://stackoverflow.com/questions/55367816/patterns-create-and-translate-between-data-objects-and-wire-formats,3/26/2019 23:51,benjist,"2,288"
56316820,What is an indirect goto statement?,12,1,941,https://stackoverflow.com/questions/56316820/what-is-an-indirect-goto-statement,5/26/2019 19:43,Galaxy,"1,891"
57957168,How do I disable a gcc warning which has no command line switch?,12,4,649,https://stackoverflow.com/questions/57957168/how-do-i-disable-a-gcc-warning-which-has-no-command-line-switch,9/16/2019 12:44,sharptooth,159k
58761399,Django channels using secured WebSocket connection - WSS://,12,1,3623,https://stackoverflow.com/questions/58761399/django-channels-using-secured-websocket-connection-wss,11/8/2019 6:18,shaik moeed,"3,893"
61501475,Is it allowed to pass a pointer to a template function to C library? (as a callback) [duplicate],12,1,407,https://stackoverflow.com/questions/61501475/is-it-allowed-to-pass-a-pointer-to-a-template-function-to-c-library-as-a-callb,4/29/2020 12:08,Igor,"1,193"
63052399,Blazor WebAssembly Environment Variables,12,1,3873,https://stackoverflow.com/questions/63052399/blazor-webassembly-environment-variables,7/23/2020 10:42,azzurro123,291
64257714,"How does the C/C++ compiler distinguish the uses of the * operator (pointer, dereference operator, multiplication operator)?",12,2,469,https://stackoverflow.com/questions/64257714/how-does-the-c-c-compiler-distinguish-the-uses-of-the-operator-pointer-der,10/8/2020 7:28,Pinnaker,165
66077410,Debug a Python C/C++ extension in VSCode on Windows,12,2,597,https://stackoverflow.com/questions/66077410/debug-a-python-c-c-extension-in-vscode-on-windows,2/6/2021 13:27,David Duran,"1,635"
66077410,Debug a Python C/C++ extension in VSCode on Windows,12,2,597,https://stackoverflow.com/questions/66077410/debug-a-python-c-c-extension-in-vscode-on-windows,2/6/2021 13:27,David Duran,"1,635"
66077410,Debug a Python C/C++ extension in VSCode on Windows,12,2,597,https://stackoverflow.com/questions/66077410/debug-a-python-c-c-extension-in-vscode-on-windows,2/6/2021 13:27,David Duran,"1,635"
54491941,What does an empty # mean in a macro definition?,13,1,502,https://stackoverflow.com/questions/54491941/what-does-an-empty-mean-in-a-macro-definition,2/2/2019 10:03,embedc,"1,335"
56244247,To which degree does the C preprocessor regard integer literal suffixes?,13,4,564,https://stackoverflow.com/questions/56244247/to-which-degree-does-the-c-preprocessor-regard-integer-literal-suffixes,5/21/2019 18:17,Michi,606
57966403,"How to add syntax highlight to SQL line magic, cell magic and custom command in jupyter notebook?",13,1,2015,https://stackoverflow.com/questions/57966403/how-to-add-syntax-highlight-to-sql-line-magic-cell-magic-and-custom-command-in,9/17/2019 1:59,Bhishan Poudel,10.1k
59047983,how to load java script variable in to the bootstrap model text box as value,13,9,1002,https://stackoverflow.com/questions/59047983/how-to-load-java-script-variable-in-to-the-bootstrap-model-text-box-as-value,11/26/2019 9:45,Code Kris,361
59949022,Declare a C++ function that has C calling convention but internal linkage [duplicate],13,1,261,https://stackoverflow.com/questions/59949022/declare-a-c-function-that-has-c-calling-convention-but-internal-linkage,1/28/2020 12:42,yuri kilochek,11.2k
60039121,ERROR:root:code for hash md5 was not found. Error in npm install,13,2,7226,https://stackoverflow.com/questions/60039121/errorrootcode-for-hash-md5-was-not-found-error-in-npm-install,2/3/2020 12:19,Arun Ramachandran,822
64396979,How do I use SDL2 in my programs correctly?,13,3,3125,https://stackoverflow.com/questions/64396979/how-do-i-use-sdl2-in-my-programs-correctly,10/16/2020 22:06,HolyBlackCat,46.7k
55439622,Get index of first element that is not zero in a __m256 variable,14,1,429,https://stackoverflow.com/questions/55439622/get-index-of-first-element-that-is-not-zero-in-a-m256-variable,3/31/2019 9:40,hidayat,"8,493"
55702021,Can we unit test memory allocation?,14,2,1948,https://stackoverflow.com/questions/55702021/can-we-unit-test-memory-allocation,4/16/2019 6:40,embedc,"1,335"
55829446,Android Webview cannot render the pdf sometimes and shows blank/white page instead,14,5,3313,https://stackoverflow.com/questions/55829446/android-webview-cannot-render-the-pdf-sometimes-and-shows-blank-white-page-inste,4/24/2019 11:53,Gopal Awasthi,243
57773828,ASP.NET Core with React template returns index.html,14,1,4743,https://stackoverflow.com/questions/57773828/asp-net-core-with-react-template-returns-index-html,9/3/2019 14:31,AlexRekowski,183
58952564,"Error: Unable to determine the current character, it is not a string, number, array, or object in react-native for android",14,9,14989,https://stackoverflow.com/questions/58952564/error-unable-to-determine-the-current-character-it-is-not-a-string-number-ar,11/20/2019 10:50,yashatreya,519
62487615,Why are multiplications by constant signed integer fractions not optimised?,14,1,291,https://stackoverflow.com/questions/62487615/why-are-multiplications-by-constant-signed-integer-fractions-not-optimised,6/20/2020 15:13,xibu,256
62925107,What is the best rational approximation to pi using a 64-bit numerator and denominator?,14,1,660,https://stackoverflow.com/questions/62925107/what-is-the-best-rational-approximation-to-pi-using-a-64-bit-numerator-and-denom,7/15/2020 23:16,,
54812971,Programming: Minimum steps required to convert a binary number to zero,15,5,10260,https://stackoverflow.com/questions/54812971/programming-minimum-steps-required-to-convert-a-binary-number-to-zero,2/21/2019 17:29,roger_that,"8,323"
55398743,Why does MSVC optimize away this memcpy call?,15,2,614,https://stackoverflow.com/questions/55398743/why-does-msvc-optimize-away-this-memcpy-call,3/28/2019 13:23,oleque,317
55604029,Should I always use size_t when indexing arrays?,15,2,1843,https://stackoverflow.com/questions/55604029/should-i-always-use-size-t-when-indexing-arrays,4/10/2019 2:49,Agust¨ªn Nieto Garc¨ªa,506
56338775,How can I include a header file that contains `>` in its name?,15,3,1317,https://stackoverflow.com/questions/56338775/how-can-i-include-a-header-file-that-contains-in-its-name,5/28/2019 9:15,gigabytes,"2,442"
58740925,Why is np.dot imprecise? (n-dim arrays),15,1,1048,https://stackoverflow.com/questions/58740925/why-is-np-dot-imprecise-n-dim-arrays,11/7/2019 2:01,OverLordGoldDragon,14.6k
60668084,Function call with pointer to non-const and pointer to const arguments of same address,15,3,536,https://stackoverflow.com/questions/60668084/function-call-with-pointer-to-non-const-and-pointer-to-const-arguments-of-same-a,3/13/2020 9:41,Willy,581
62880280,"On 32-bit machines, atan2 is nondeterministic when I don't store its result in a variable. Why? [duplicate]",15,0,202,https://stackoverflow.com/questions/62880280/on-32-bit-machines-atan2-is-nondeterministic-when-i-dont-store-its-result-in-a,7/13/2020 16:35,NieDzejkob,"1,116"
66098155,Do 'true' and 'false' have their usual meaning in preprocessor conditionals?,15,3,1139,https://stackoverflow.com/questions/66098155/do-true-and-false-have-their-usual-meaning-in-preprocessor-conditionals,2/8/2021 8:30,Borph,774
54200465,What's the behavior of an uninitialized variable used as its own initializer?,16,3,2291,https://stackoverflow.com/questions/54200465/whats-the-behavior-of-an-uninitialized-variable-used-as-its-own-initializer,1/15/2019 14:03,Hongxu Chen,"4,872"
54513807,What is the origin of the asctime format?,16,2,975,https://stackoverflow.com/questions/54513807/what-is-the-origin-of-the-asctime-format,2/4/2019 10:04,dpprdan,"1,477"
56722286,How to fix ¡°JAVA_HOME environment references a directory¡± in unity3d,16,7,15741,https://stackoverflow.com/questions/56722286/how-to-fix-java-home-environment-references-a-directory-in-unity3d,6/23/2019 8:36,JediMan4ik,175
57625038,Huge speed difference between identical c and c++ programs,16,3,1022,https://stackoverflow.com/questions/57625038/huge-speed-difference-between-identical-c-and-c-programs,8/23/2019 11:03,MrPuzzler,319
60892286,JavaScript to C# Numeric Precision Loss,16,2,757,https://stackoverflow.com/questions/60892286/javascript-to-c-sharp-numeric-precision-loss,3/27/2020 18:42,TGH,37.2k
63161956,How can a variable take the address of itself within its own declaration? [duplicate],16,5,1548,https://stackoverflow.com/questions/63161956/how-can-a-variable-take-the-address-of-itself-within-its-own-declaration,7/29/2020 20:29,,
63831450,Why doesn't address change in forked process?,16,1,460,https://stackoverflow.com/questions/63831450/why-doesnt-address-change-in-forked-process,9/10/2020 14:06,James S.,401
65339116,How to update a C/C++ struct with compatibility,16,5,1194,https://stackoverflow.com/questions/65339116/how-to-update-a-c-c-struct-with-compatibility,12/17/2020 10:41,bitmap kid,171
54568053,How can I perform operations in JavaScript just like we do pipeline of operations in Java streams?,17,7,1666,https://stackoverflow.com/questions/54568053/how-can-i-perform-operations-in-javascript-just-like-we-do-pipeline-of-operation,2/7/2019 7:11,Jaspreet Jolly,"1,079"
54952245,how to use c++ code in flutter (android) application?,17,1,12426,https://stackoverflow.com/questions/54952245/how-to-use-c-code-in-flutter-android-application,3/1/2019 21:01,Endy Berm¨²dez R,311
64083104,Making python generator via c++20 coroutines,17,1,610,https://stackoverflow.com/questions/64083104/making-python-generator-via-c20-coroutines,9/26/2020 22:32,tort_dla_psa,188
64374526,Is is necessary to use volatile when writing to hardware in C or C++?,17,4,389,https://stackoverflow.com/questions/64374526/is-is-necessary-to-use-volatile-when-writing-to-hardware-in-c-or-c,10/15/2020 15:04,Nigel Davies,"1,120"
67549023,Why is the GNU scientific library matrix multiplication slower than numpy.matmul?,17,1,649,https://stackoverflow.com/questions/67549023/why-is-the-gnu-scientific-library-matrix-multiplication-slower-than-numpy-matmul,5/15/2021 16:37,ibroketheinternet,187
54627930,How to add more metrics on the country_map in Apache-superset?,18,1,1691,https://stackoverflow.com/questions/54627930/how-to-add-more-metrics-on-the-country-map-in-apache-superset,2/11/2019 9:59,Snow,857
55316620,C++ debug/print custom type with GDB : the case of nlohmann json library,18,2,2918,https://stackoverflow.com/questions/55316620/c-debug-print-custom-type-with-gdb-the-case-of-nlohmann-json-library,3/23/2019 17:44,LoneWanderer,"2,376"
64428377,Java.Lang.NoSuchMethodError: 'No static method checkBuilderRequirement,18,1,2936,https://stackoverflow.com/questions/64428377/java-lang-nosuchmethoderror-no-static-method-checkbuilderrequirement,10/19/2020 13:28,Rajzer,986
55826255,How can I make QScintilla auto-indent like SublimeText?,19,2,620,https://stackoverflow.com/questions/55826255/how-can-i-make-qscintilla-auto-indent-like-sublimetext,4/24/2019 9:02,BPL,"9,843"
56041708,Send keystrokes to non-active GUI application without occupying the keyboard,19,1,1924,https://stackoverflow.com/questions/56041708/send-keystrokes-to-non-active-gui-application-without-occupying-the-keyboard,5/8/2019 13:14,Bluuee,193
56239790,Update SQL Query with populated variables from AJAX functions over multiple PHP Pages,19,1,527,https://stackoverflow.com/questions/56239790/update-sql-query-with-populated-variables-from-ajax-functions-over-multiple-php,5/21/2019 13:48,Daniel,658
56929687,"Given a 32 bit number, what is an efficient way to scale each byte by a certain factor?",19,3,2559,https://stackoverflow.com/questions/56929687/given-a-32-bit-number-what-is-an-efficient-way-to-scale-each-byte-by-a-certain,7/8/2019 6:51,MartyMacGyver,"7,539"
57778637,Why do C and Java round floats differently?,19,2,378,https://stackoverflow.com/questions/57778637/why-do-c-and-java-round-floats-differently,9/3/2019 20:56,gdelfino,10.9k
61392431,How to create a permutation in c++ using STL for number of places lower than the total length,19,5,632,https://stackoverflow.com/questions/61392431/how-to-create-a-permutation-in-c-using-stl-for-number-of-places-lower-than-the,4/23/2020 16:38,kesarling,"1,666"
66261968,"How can we calculate, for every element in an array, the number of elements to the right that are greater than that element?",20,4,665,https://stackoverflow.com/questions/66261968/how-can-we-calculate-for-every-element-in-an-array-the-number-of-elements-to-t,2/18/2021 14:26,,
56208872,size of pointers and architecture,21,9,5095,https://stackoverflow.com/questions/56208872/size-of-pointers-and-architecture,5/19/2019 14:41,AKL,"1,153"
60090628,How to compare 2 iframes and get difference visually?,21,5,735,https://stackoverflow.com/questions/60090628/how-to-compare-2-iframes-and-get-difference-visually,2/6/2020 8:31,Helping Hands,"4,593"
65742059,Double precision is different in different languages,21,4,1556,https://stackoverflow.com/questions/65742059/double-precision-is-different-in-different-languages,1/15/2021 18:56,Jaysmito Mukherjee,"1,255"
65742059,Double precision is different in different languages,21,4,1556,https://stackoverflow.com/questions/65742059/double-precision-is-different-in-different-languages,1/15/2021 18:56,Jaysmito Mukherjee,"1,255"
65742059,Double precision is different in different languages,21,4,1556,https://stackoverflow.com/questions/65742059/double-precision-is-different-in-different-languages,1/15/2021 18:56,Jaysmito Mukherjee,"1,255"
65742059,Double precision is different in different languages,21,4,1556,https://stackoverflow.com/questions/65742059/double-precision-is-different-in-different-languages,1/15/2021 18:56,Jaysmito Mukherjee,"1,255"
65742059,Double precision is different in different languages,21,4,1556,https://stackoverflow.com/questions/65742059/double-precision-is-different-in-different-languages,1/15/2021 18:56,Jaysmito Mukherjee,"1,255"
54885590,Definition of ¡°atomic object¡±,22,3,2722,https://stackoverflow.com/questions/54885590/definition-of-atomic-object,2/26/2019 12:27,thb,11.9k
66525874,The behavior of the for loop split between switch cases,22,5,1953,https://stackoverflow.com/questions/66525874/the-behavior-of-the-for-loop-split-between-switch-cases,3/8/2021 7:37,dEmigOd,349
57143586,Function pointer parameter without asterisk,23,3,1646,https://stackoverflow.com/questions/57143586/function-pointer-parameter-without-asterisk,7/22/2019 10:04,Freeman,"5,246"
62129248,Why can the compiler not optimize floating point addition with 0? [duplicate],23,3,437,https://stackoverflow.com/questions/62129248/why-can-the-compiler-not-optimize-floating-point-addition-with-0,6/1/2020 9:26,Jan Schultke,"5,310"
66030225,Different results between c++ and c# sin function with large values,23,4,956,https://stackoverflow.com/questions/66030225/different-results-between-c-and-c-sharp-sin-function-with-large-values,2/3/2021 15:06,Anatoly B,239
61285990,Where does const char* get the pointer to a memory address?,24,4,2185,https://stackoverflow.com/questions/61285990/where-does-const-char-get-the-pointer-to-a-memory-address,4/18/2020 8:02,Weidelix,401
65381403,Java.Lang.NoClassDefFoundError when implementing firebase cloud messaging,25,2,3850,https://stackoverflow.com/questions/65381403/java-lang-noclassdeffounderror-when-implementing-firebase-cloud-messaging,12/20/2020 15:14,Asad Ullah,385
56209900,Why is an integer array search loop slower in C++ than Java?,26,3,1235,https://stackoverflow.com/questions/56209900/why-is-an-integer-array-search-loop-slower-in-c-than-java,5/19/2019 16:38,santosh kumar,585
58500806,Is void *function() a pointer to function or a function returning a void*?,28,4,5508,https://stackoverflow.com/questions/58500806/is-void-function-a-pointer-to-function-or-a-function-returning-a-void,10/22/2019 9:10,user9515151,293
57555570,Deeplink to Facebook App (using fb: protocol) not working from Facebook in-app browser,30,1,1874,https://stackoverflow.com/questions/57555570/deeplink-to-facebook-app-using-fb-protocol-not-working-from-facebook-in-app-b,8/19/2019 11:11,Rounin,21.5k
59697071,What is the (¡­) called in C and C++?,30,4,4056,https://stackoverflow.com/questions/59697071/what-is-the-called-in-c-and-c,1/11/2020 17:49,Ardent Coder,"3,309"
54121917,What is ¡°pch.h¡± and why is it needed to be included as the first header file?,31,1,32109,https://stackoverflow.com/questions/54121917/what-is-pch-h-and-why-is-it-needed-to-be-included-as-the-first-header-file,1/10/2019 4:18,Lee Tim Fu,321
57823023,Compiler optimization of bitwise not operation,31,3,1296,https://stackoverflow.com/questions/57823023/compiler-optimization-of-bitwise-not-operation,9/6/2019 13:32,SupAl,481
65295907,Is the order of writes to separate members of a volatile struct guaranteed to be preserved?,33,2,1274,https://stackoverflow.com/questions/65295907/is-the-order-of-writes-to-separate-members-of-a-volatile-struct-guaranteed-to-be,12/14/2020 20:19,Ted Shaneyfelt,510
62355395,What does it mean by ¡°#define X X¡±?,36,2,1762,https://stackoverflow.com/questions/62355395/what-does-it-mean-by-define-x-x,6/13/2020 4:04,xmllmx,34.2k
56047702,Is there some meaningful statistical data to justify keeping signed integer arithmetic overflow undefined?,37,4,875,https://stackoverflow.com/questions/56047702/is-there-some-meaningful-statistical-data-to-justify-keeping-signed-integer-arit,5/8/2019 19:22,chqrlie,99.2k
60109992,Why is a switch not optimized the same way as chained if else in c/c++?,40,2,2557,https://stackoverflow.com/questions/60109992/why-is-a-switch-not-optimized-the-same-way-as-chained-if-else-in-c-c,2/7/2020 8:51,chacham15,12.6k
54970352,Input elements should have autocomplete attributes,42,5,38737,https://stackoverflow.com/questions/54970352/input-elements-should-have-autocomplete-attributes,3/3/2019 15:22,vinayak shahdeo,968
59278085,"How perform a drag (based in X,Y mouse coordinates) on Android using AccessibilityService?",42,2,2471,https://stackoverflow.com/questions/59278085/how-perform-a-drag-based-in-x-y-mouse-coordinates-on-android-using-accessibili,12/11/2019 2:31,BrowJr,415
61601872,Why do string literals (char*) in C++ have to be constants?,44,2,3346,https://stackoverflow.com/questions/61601872/why-do-string-literals-char-in-c-have-to-be-constants,5/4/2020 21:23,Serket,"1,915"
55099677,How to detect if C code (which needs 'extern C') is compiled in C++,47,1,4969,https://stackoverflow.com/questions/55099677/how-to-detect-if-c-code-which-needs-extern-c-is-compiled-in-c,3/11/2019 10:22,fferri,15.7k
63297763,Why is this regular expression so slow in Java? [duplicate],50,4,3623,https://stackoverflow.com/questions/63297763/why-is-this-regular-expression-so-slow-in-java,8/7/2020 8:06,AntonPiatek,813
57476533,Why is statically linking glibc discouraged?,52,2,8856,https://stackoverflow.com/questions/57476533/why-is-statically-linking-glibc-discouraged,8/13/2019 11:10,pzelasko,"1,622"
60042846,Why is ¡°using System;¡± not considered bad practice?,52,2,2641,https://stackoverflow.com/questions/60042846/why-is-using-system-not-considered-bad-practice,2/3/2020 16:00,sebrockm,"5,015"
60601908,Absolute value abs(x) using bitwise operators and Boolean logic [duplicate],52,4,9497,https://stackoverflow.com/questions/60601908/absolute-value-absx-using-bitwise-operators-and-boolean-logic,3/9/2020 13:47,beta_me me_beta,836
65888569,How is numpy so fast?,61,3,1788,https://stackoverflow.com/questions/65888569/how-is-numpy-so-fast,1/25/2021 16:21,jere0111,721
56057662,What's the difference between const array and static const array in C/C++,62,2,3874,https://stackoverflow.com/questions/56057662/whats-the-difference-between-const-array-and-static-const-array-in-c-c,5/9/2019 10:43,Benny K,"1,661"
61644911,Why do you need to recompile C/C++ for each OS? [duplicate],70,7,4035,https://stackoverflow.com/questions/61644911/why-do-you-need-to-recompile-c-c-for-each-os,5/6/2020 20:36,Nassim Assaf,733
66434355,Does C or C++ guarantee array < array + SIZE?,74,6,6520,https://stackoverflow.com/questions/66434355/does-c-or-c-guarantee-array-array-size,3/2/2021 6:27,user3188445,"2,402"
61624859,why does long long 2147483647 + 1 = -2147483648? [duplicate],75,4,7242,https://stackoverflow.com/questions/61624859/why-does-long-long-2147483647-1-2147483648,5/5/2020 23:37,Hoseong Jeon,"1,150"
59437282,Can I use NULL as substitution for the value of 0?,76,7,6888,https://stackoverflow.com/questions/59437282/can-i-use-null-as-substitution-for-the-value-of-0,12/21/2019 15:08,RobertS supports Monica Cellio,12.8k
59637731,"Subtracting packed 8-bit integers in an 64-bit integer by 1 in parallel, SWAR without hardware SIMD",79,8,4938,https://stackoverflow.com/questions/59637731/subtracting-packed-8-bit-integers-in-an-64-bit-integer-by-1-in-parallel-swar-wi,1/7/2020 23:56,cam-white,700
62710316,Is there an elegant and fast way to test for the 1-bits in an integer to be in a contiguous region?,84,10,4964,https://stackoverflow.com/questions/62710316/is-there-an-elegant-and-fast-way-to-test-for-the-1-bits-in-an-integer-to-be-in-a,7/3/2020 7:16,Walter,41k
55783615,Why do C and C++ allow the expression (int) + 4*5?,88,2,8676,https://stackoverflow.com/questions/55783615/why-do-c-and-c-allow-the-expression-int-45,4/21/2019 14:29,Ernest Bredar,998
59593541,Why are the fast integer types faster than the other integer types?,115,3,8200,https://stackoverflow.com/questions/59593541/why-are-the-fast-integer-types-faster-than-the-other-integer-types,1/4/2020 18:16,RobertS supports Monica Cellio,12.8k
64475978,Is using if (0) to skip a case in a switch supposed to work?,123,3,5983,https://stackoverflow.com/questions/64475978/is-using-if-0-to-skip-a-case-in-a-switch-supposed-to-work,10/22/2020 5:42,Mark Adler,79.7k
56692117,Why is C++ initial allocation so much larger than C's?,140,2,8362,https://stackoverflow.com/questions/56692117/why-is-c-initial-allocation-so-much-larger-than-cs,6/20/2019 18:43,Rerumu,"1,223"
57842756,Why should I always enable compiler warnings?,315,20,32595,https://stackoverflow.com/questions/57842756/why-should-i-always-enable-compiler-warnings,9/8/2019 14:20,n. 1.8e9-where's-my-share m.,95.5k
