_id,answers,author,combination,links,questions,reputation,time,views,votes
33414110,3,nowox,python shell ,https://stackoverflow.com/questions/33414110/execute-shell-command-and-retrieve-stdout-in-python,Execute shell command and retrieve stdout in Python [duplicate],19.8k,10/29/2015 12:20,346,9
52880348,3,goodside,python shell ,https://stackoverflow.com/questions/52880348/achieving-shell-like-pipeline-performance-in-python,Achieving shell-like pipeline performance in Python,"3,907",10/18/2018 18:26,822,9
13135145,1,Dhruv Baldawa,python shell ,https://stackoverflow.com/questions/13135145/problems-when-using-dict-comprehensions-nameerror-global-name-is-not-defined,Problems when using dict comprehensions. NameError: global name is not defined,158,10/30/2012 8:25,"2,841",9
8255346,5,Jisson,python javascript ,https://stackoverflow.com/questions/8255346/how-set-focus-to-charfield-of-a-django-form-element,How Set focus to CharField of a django form element,"2,990",11/24/2011 10:12,"10,987",9
45310911,4,Aymon Fournier,python javascript ,https://stackoverflow.com/questions/45310911/whats-the-equivalent-of-a-list-comprehension-like-this-one-in-es2016-or-greater,What's the equivalent of a list comprehension like this one in ES2016 or greater?,"4,123",7/25/2017 18:20,"3,702",9
21310147,2,Lukasz Madon,python javascript ,https://stackoverflow.com/questions/21310147/catch-all-path-in-flask-app,Catch all path in flask app,13.8k,1/23/2014 13:53,"5,176",9
196924,10,btw0,python javascript ,https://stackoverflow.com/questions/196924/how-to-ensure-user-submit-only-english-text,How to ensure user submit only english text,"3,186",10/13/2008 7:32,"1,022",9
11568232,3,leonsas,python javascript ,https://stackoverflow.com/questions/11568232/javascript-readable-json-from-python,javascript-readable json from python,"4,286",7/19/2012 19:50,"2,560",9
21168981,5,Jared Joke,python javascript ,https://stackoverflow.com/questions/21168981/getting-the-request-origin-in-a-django-request,Getting the request origin in a Django request,"1,106",1/16/2014 17:40,"11,168",9
6467812,4,darren,python javascript ,https://stackoverflow.com/questions/6467812/how-to-return-a-dictionary-in-python-django-and-view-it-in-javascript,how to return a dictionary in python django and view it in javascript?,17.2k,6/24/2011 12:29,"20,436",9
53484453,4,Beebas Rijal,python javascript ,https://stackoverflow.com/questions/53484453/can-we-use-python-with-react,Can we use python with react? [closed],109,11/26/2018 15:34,"35,456",9
34197424,2,Cristian,python javascript ,https://stackoverflow.com/questions/34197424/javascript-is-giving-a-different-answer-to-same-algorithm-in-python,Javascript is giving a different answer to same algorithm in Python,38.9k,12/10/2015 8:55,182,9
36321344,3,user3619165,python javascript ,https://stackoverflow.com/questions/36321344/how-to-set-default-value-for-variable,How to set default value for variable?,220,3/30/2016 23:08,"11,890",9
28974838,1,Xodarap777,python javascript ,https://stackoverflow.com/questions/28974838/crawling-through-pages-with-postback-data-javascript-python-scrapy,Crawling through pages with PostBack data javascript Python Scrapy,"1,210",3/10/2015 21:55,"5,082",9
28911799,2,alecxe,python javascript ,https://stackoverflow.com/questions/28911799/accessing-elements-in-the-shadow-dom,Accessing elements in the shadow DOM,419k,3/7/2015 5:41,"11,146",9
4121920,4,zjm1126,python javascript ,https://stackoverflow.com/questions/4121920/how-can-i-create-a-websocket-on-google-app-engine-for-html5,how can i create a websocket on google app engine for html5,31.1k,11/8/2010 7:15,"13,652",9
36689075,1,Yuqing  Wei,python javascript ,https://stackoverflow.com/questions/36689075/how-to-use-django-variable-in-javascript-file,How to use Django variable in JavaScript file?,199,4/18/2016 8:36,"8,744",9
23949395,1,Nebelhom,python javascript ,https://stackoverflow.com/questions/23949395/how-to-pass-a-javascript-array-to-a-python-script-using-flask-using-flask-examp,How to pass a javascript array to a python script using flask [using flask example],"3,363",5/30/2014 7:35,"10,874",9
10480037,3,Callum Booth,python javascript ,https://stackoverflow.com/questions/10480037/static-files-not-being-served-on-bottle-in-python,Static files not being served on Bottle in Python,367,5/7/2012 9:54,"8,109",9
25368547,2,packetie,python javascript ,https://stackoverflow.com/questions/25368547/selenium-python-bindings-how-to-execute-javascript-on-an-element,Selenium Python bindings: how to execute JavaScript on an element?,"4,261",8/18/2014 17:09,"13,127",9
19324294,1,Games Brainiac,python javascript ,https://stackoverflow.com/questions/19324294/equivalent-of-pythons-keyerror-exception-in-javascript,Equivalent of Python's KeyError exception in JavaScript?,72.1k,10/11/2013 17:47,"4,049",9
5910146,2,user607722,python javascript ,https://stackoverflow.com/questions/5910146/difference-between-closures-in-python-and-javascript,Difference between closures in python and javascript,"1,448",5/6/2011 10:37,"1,426",9
5600048,4,Bjorn,python javascript ,https://stackoverflow.com/questions/5600048/can-javascript-talk-to-selenium-2,Can JavaScript talk to Selenium 2?,61.4k,4/8/2011 19:43,"3,961",9
47424245,3,Kev1n91,python javascript ,https://stackoverflow.com/questions/47424245/how-to-download-an-image-with-python-3-selenium-if-the-url-begins-with-blob,How to download an image with Python 3/Selenium if the URL begins with ?????blob:??????,"2,879",11/21/2017 23:09,"8,143",9
35614535,2,shershen,python javascript ,https://stackoverflow.com/questions/35614535/how-to-store-neural-network-knowledge-data,How to store neural network knowledge data?,"9,534",2/24/2016 22:30,"5,480",9
29517675,2,user3249517,python javascript ,https://stackoverflow.com/questions/29517675/how-to-get-asynchronous-javascript-responses-from-selenium-webdriver,How to get Asynchronous Javascript responses from Selenium Webdriver,121,4/8/2015 14:33,"8,170",9
21372524,2,user3234209,python javascript ,https://stackoverflow.com/questions/21372524/python-list-comprehensions-nodejs-javascript,Python list comprehensions nodejs/javascript [duplicate],795,1/27/2014 3:24,"4,563",9
4002545,5,ajsie,python javascript ,https://stackoverflow.com/questions/4002545/restful-communication-between-local-applications-is-a-good-idea,Restful communication between local applications is a good idea?,71.1k,10/23/2010 4:57,"4,388",9
56195001,3,conner.xyz,python javascript ,https://stackoverflow.com/questions/56195001/do-javascript-classes-have-a-method-equivalent-to-python-classes-call,Do JavaScript classes have a method equivalent to Python classes' __call__?,"4,845",5/18/2019 0:25,"1,049",9
49309924,5,barciewicz,python javascript ,https://stackoverflow.com/questions/49309924/djangos-template-tag-inside-javascript,Django's template tag inside javascript,"2,430",3/15/2018 21:58,"12,604",9
11959895,1,TTT,python javascript ,https://stackoverflow.com/questions/11959895/send-data-from-python-to-javascript-json,Send data from Python to Javascript (JSON),"3,904",8/14/2012 20:03,"39,832",9
48603339,3,miserable,python javascript ,https://stackoverflow.com/questions/48603339/how-to-call-javascript-function-using-beautifulsoup-and-python,How to call JavaScript function using BeautifulSoup and Python,525,2/4/2018 0:00,"10,943",9
47012126,2,Sreeharsha Kasturi,python javascript ,https://stackoverflow.com/questions/47012126/python-selenium-sending-keys-to-readonly-text-box,python selenium sending keys to readonly text box,125,10/30/2017 9:44,"6,519",9
34628763,2,blueFast,python javascript ,https://stackoverflow.com/questions/34628763/what-is-the-equivalent-of-pythons-in-javascript,What is the equivalent of python's _ in javascript?,34k,1/6/2016 8:40,"2,464",9
11748372,1,jab,python javascript ,https://stackoverflow.com/questions/11748372/having-trouble-getting-simplehttprequesthandler-to-respond-to-ajax,Having Trouble Getting SimpleHTTPRequestHandler to respond to AJAX,"5,053",7/31/2012 20:22,"4,931",9
2894946,4,William S.,python javascript ,https://stackoverflow.com/questions/2894946/passing-javascript-variable-to-python,Passing JavaScript variable to Python,91,5/24/2010 5:34,"29,530",9
20815278,6,Alix Axel,python javascript ,https://stackoverflow.com/questions/20815278/porting-invregex-py-to-javascript-node-js,Porting invRegex.py to Javascript (Node.js),142k,12/28/2013 13:47,"1,624",9
2525781,4,LB40,python javascript ,https://stackoverflow.com/questions/2525781/interactive-graph-as-in-graph-theory-on-a-web-page,(interactive) graph as in graph theory on a web page? [duplicate],11.2k,3/26/2010 18:34,"3,965",9
38902128,1,Jacques de Hooge,python javascript ,https://stackoverflow.com/questions/38902128/performance-if-typeof-x-number,Performance if (typeof x == 'number')?,"6,254",8/11/2016 16:54,"1,563",9
4780429,1,Rafid,python javascript ,https://stackoverflow.com/questions/4780429/vim-moving-through-code,Vim : Moving Through Code,16.2k,1/24/2011 9:31,876,9
47272966,2,xlalalandx,python javascript ,https://stackoverflow.com/questions/47272966/is-installing-nodejs-packages-locally-equivalent-to-pythons-virtualenv,Is installing NodeJS packages locally equivalent to Python's virtualenv?,131,11/13/2017 20:26,"2,238",9
49201067,1,BGraf,python javascript ,https://stackoverflow.com/questions/49201067/keras-js-error-model-model-configuration-does-not-contain-any-layers,keras-js ?????Error: [Model] Model configuration does not contain any layers.?????,597,3/9/2018 19:43,483,9
43758224,2,VinceP,python javascript ,https://stackoverflow.com/questions/43758224/save-a-pivottablejs-figure-to-file,Save a pivottablejs figure to file,"1,612",5/3/2017 11:03,"1,602",9
29245004,4,Robert Ingrum,python javascript ,https://stackoverflow.com/questions/29245004/storing-functions-in-dictionary-python,Storing Functions in Dictionary [Python],234,3/24/2015 23:47,"1,426",9
23885771,2,user3679030,python javascript ,https://stackoverflow.com/questions/23885771/scraping-with-dopostback-with-link-url-hidden,Scraping with __doPostBack with link url hidden,123,5/27/2014 9:28,"3,930",9
59183069,1,Mariana Gomez-Kusnecov,python javascript ,https://stackoverflow.com/questions/59183069/how-to-load-dependent-drop-down-upon-page-load,How to ?????load????? dependent drop down upon page load?,265,12/4/2019 19:05,260,9
655620,6,trivunm,java php ,https://stackoverflow.com/questions/655620/how-can-i-execute-a-php-script-from-java,How can I execute a PHP script from Java?,"1,453",3/17/2009 19:06,"40,990",9
3204476,3,Jonathan Pitre,java php ,https://stackoverflow.com/questions/3204476/android-file-uploader-with-server-side-php,Android file uploader with server-side php,"2,207",7/8/2010 14:13,"17,374",9
11364136,4,Hacker,java php ,https://stackoverflow.com/questions/11364136/can-a-single-apache-server-handle-both-tomcat-and-php,Can a single Apache server handle both Tomcat and PHP?,"7,152",7/6/2012 14:26,"14,518",9
10721731,5,user198989,java php ,https://stackoverflow.com/questions/10721731/is-it-possible-to-detect-visitor-dns-server,Is it possible to detect visitor DNS server?,"4,172",5/23/2012 14:10,"5,060",9
4466521,4,dan,java php ,https://stackoverflow.com/questions/4466521/how-to-make-php-more-javatized-aka-strongly-typed-more-robust,"How to make PHP more Javatized (aka strongly typed, more robust)?",15.2k,12/16/2010 23:54,"2,877",9
11116143,3,LostMohican,java php ,https://stackoverflow.com/questions/11116143/sha256withrsa-sign-from-php-verify-from-java,SHA256withRSA sign from PHP verify from JAVA,"2,848",6/20/2012 9:03,"13,241",9
12885283,1,MxLDevs,java php ,https://stackoverflow.com/questions/12885283/lazy-ungreedy-matching-multiple-groups-using-regex,Lazy (ungreedy) matching multiple groups using regex,17.5k,10/14/2012 18:37,"5,271",9
907997,6,PieroP,java php ,https://stackoverflow.com/questions/907997/physical-distance-between-two-places,Physical distance between two places,93,5/25/2009 20:43,"4,131",9
636770,5,falmp,java php ,https://stackoverflow.com/questions/636770/is-there-any-java-equivalent-of-phps-http-build-query-function,Is there any Java equivalent of PHP's http_build_query function?,38.4k,3/11/2009 23:29,"8,151",9
41504636,2,Tarun,java php ,https://stackoverflow.com/questions/41504636/proper-http-status-codes-for-uploading-files-on-rest-end-point,Proper Http status codes for uploading files on rest end point,"2,937",1/6/2017 11:23,"9,727",9
6448002,2,Amy ,java php ,https://stackoverflow.com/questions/6448002/how-do-you-find-the-subject-of-a-sentence,How do you find the subject of a sentence? [closed],91,6/23/2011 0:09,"4,903",9
14118371,2,highlander141,java php ,https://stackoverflow.com/questions/14118371/simple-client-server-communication-between-java-and-php,simple client server communication between java and php,"1,593",1/2/2013 7:31,"9,458",9
13541967,1,Jason,java php ,https://stackoverflow.com/questions/13541967/identifying-an-unique-visitor-the-advanced-way-php-java,"Identifying an unique visitor, the advanced way? (PHP/Java) [closed]",417,11/24/2012 14:06,"1,136",9
1998113,3,Peter Lindqvist,java php ,https://stackoverflow.com/questions/1998113/control-sort-order-of-files-in-zip-archive,Control sort order of files in zip archive,"9,854",1/4/2010 8:00,"10,164",9
20417125,6,Fazeela Abu Zohra,java php ,https://stackoverflow.com/questions/20417125/difference-between-the-concepts,Difference between the concepts [duplicate],655,12/6/2013 6:04,379,9
11116708,2,John Cooper,java php ,https://stackoverflow.com/questions/11116708/what-does-restful-web-applications-mean,What does RESTful web applications mean? [closed],"6,395",6/20/2012 9:36,"2,938",9
8367439,6,jontyc,java php ,https://stackoverflow.com/questions/8367439/good-object-structure-for-selective-composition-without-class-explosion,Good object structure for selective composition without class explosion,"3,207",12/3/2011 11:50,"1,631",9
51663749,1,K Owen - Reinstate Monica,java php ,https://stackoverflow.com/questions/51663749/how-to-choose-solutions-for-secure-messaging-front-end-and-hipaa-compliant-datab,How to choose solutions for secure messaging front-end and HIPAA compliant database?,"1,079",8/3/2018 0:17,226,9
14100154,3,Android,java php ,https://stackoverflow.com/questions/14100154/json-parsing-issue-not-resolved,JSON parsing issue not resolved [closed],145,12/31/2012 10:02,320,9
10130997,6,Stepan Yakovenko,java c# ,https://stackoverflow.com/questions/10130997/math-pow-in-java-and-c-sharp-return-slightly-different-results,Math ?????pow????? in Java and C# return slightly different results?,"6,463",4/12/2012 20:07,"2,020",9
7199559,7,Ev.,java c# ,https://stackoverflow.com/questions/7199559/should-credit-card-numbers-be-stored-as-strings-or-ints,Should credit card numbers be stored as strings or ints?,"6,319",8/26/2011 2:53,"4,136",9
11133127,5,Andrii Muzychuk,java c# ,https://stackoverflow.com/questions/11133127/why-it-is-a-bad-practice-to-use-break-continue-labels-in-oop-e-g-java-c,"Why it is a bad practice to use break/continue labels in OOP (e.g. Java, C#)? [closed]","1,100",6/21/2012 7:03,"22,313",9
16484646,4,Fabio Marcolini,java c# ,https://stackoverflow.com/questions/16484646/is-it-better-using-a-guard-clause-or-catching-the-exception,Is it better using a guard clause or catching the exception? [closed],"2,177",5/10/2013 14:31,"3,296",9
200310,9,danmine,java c# ,https://stackoverflow.com/questions/200310/what-is-the-technical-term-for-c-sharp-or-java-type-languages,What is the technical term for C# or Java type languages?,10.6k,10/14/2008 7:56,"1,000",9
164088,17,core,java c# ,https://stackoverflow.com/questions/164088/make-your-collections-thread-safe,Make your collections thread-safe?,30.3k,10/2/2008 19:22,"5,220",9
4160898,3,user496949,java c# ,https://stackoverflow.com/questions/4160898/can-anyone-explain-the-meaning-and-usage-of-pojo-or-poco,Can anyone explain the meaning and usage of POJO or POCO [duplicate],76.3k,11/12/2010 1:32,"18,131",9
14824491,2,DaedalusUsedPerl,java c# ,https://stackoverflow.com/questions/14824491/can-i-communicate-between-java-and-c-sharp-using-just-sockets,Can I communicate between Java and C# using just sockets?,732,2/12/2013 2:26,"30,356",9
2728139,9,folone,java c# ,https://stackoverflow.com/questions/2728139/java-coding-style,Java coding style,"8,197",4/28/2010 9:19,"1,963",9
1597154,2,peter.murray.rust,java c# ,https://stackoverflow.com/questions/1597154/do-autoboxing-and-unboxing-behave-differently-in-java-and-c-sharp,Do autoboxing and unboxing behave differently in Java and C#,35.3k,10/20/2009 20:38,"3,493",9
486815,8,Robert Gould,java c# ,https://stackoverflow.com/questions/486815/cool-uses-of-attributes-or-annotations-clr-or-java,Cool uses of Attributes or Annotations (CLR or Java)?,65.7k,1/28/2009 7:56,"1,925",9
3692348,5,JimDaniel,java c# ,https://stackoverflow.com/questions/3692348/any-reason-why-c-vs-doesnt-have-an-auto-build-feature-like-java-eclipse,Any reason why C#/VS doesn't have an auto-build feature like Java/Eclipse?,12.1k,9/11/2010 19:29,"1,249",9
8441991,1,SharpBarb,java c# ,https://stackoverflow.com/questions/8441991/how-to-build-pdfbox-for-net,How to Build PDFBox for .Net,"1,550",12/9/2011 6:43,"17,890",9
21890805,2,Christopher Johnson,java c# ,https://stackoverflow.com/questions/21890805/encrypt-aes-with-c-sharp-to-match-java-encryption,Encrypt AES with C# to match Java encryption,"2,571",2/19/2014 19:47,"18,718",9
3879140,1,ivorykoder,java c# ,https://stackoverflow.com/questions/3879140/channels-for-java-java-ee-c-asp-net-and-soa,"Channels for Java, Java EE, C#, asp.net and SOA",970,10/7/2010 6:14,"7,973",9
22608249,2,user3111311,java c# ,https://stackoverflow.com/questions/22608249/equivalent-of-c-sharp-lock-in-java,Equivalent of C# lock in Java?,"6,233",3/24/2014 11:35,"3,564",9
12919495,7,chiccodoro,java c# ,https://stackoverflow.com/questions/12919495/jasmine-for-c-sharp-and-or-java,Jasmine for C# and/or Java,13.7k,10/16/2012 16:41,"5,378",9
1582608,2,peter.murray.rust,java c# ,https://stackoverflow.com/questions/1582608/what-is-the-c-sharp-equivalent-of-java-util-regex,What is the C# equivalent of java.util.regex?,35.3k,10/17/2009 16:34,"9,431",9
13237456,2,Greg Tarr,java c# ,https://stackoverflow.com/questions/13237456/c-sharp-and-java-difference-between-hmacsha256-hash,c# and java - difference between hmacsha256 hash,366,11/5/2012 17:42,"9,380",9
14114179,6,Askaga,java c# ,https://stackoverflow.com/questions/14114179/why-is-there-a-distinction-between-logical-and-bitwise-operators-in-java-and-c,Why is there a distinction between logical and bitwise operators in Java and C#?,"5,459",1/1/2013 20:59,"10,994",9
10128261,3,mp3duck,java c# ,https://stackoverflow.com/questions/10128261/c-sharp-rsa-decryption-using-bouncy-castle,C# RSA Decryption using Bouncy Castle,"2,523",4/12/2012 16:59,"13,758",9
2735037,4,devoured elysium,java c# ,https://stackoverflow.com/questions/2735037/is-it-incorrect-to-define-an-hashcode-of-an-object-as-the-sum-multiplication-w,"is it incorrect to define an hashcode of an object as the sum, multiplication, whatever, of all class variables hashcodes?",91.4k,4/29/2010 5:52,"1,148",9
1100181,3,Jeff Dalley,java c# ,https://stackoverflow.com/questions/1100181/major-differences-between-j2ee-and-c-net-when-developing-web-services,Major differences between J2EE and C#/.Net when developing Web Services,"1,231",7/8/2009 19:47,"4,959",9
3912253,2,RameshVel,java c# ,https://stackoverflow.com/questions/3912253/is-it-mandatory-to-optimize-the-lucene-index-after-write,is it mandatory to optimize the lucene index after write?,60.9k,10/12/2010 6:51,"1,445",9
3695587,1,Troj,java c# ,https://stackoverflow.com/questions/3695587/android-app-connecting-to-a-webservice-not-working,Android app connecting to a webservice - not working,11.1k,9/12/2010 16:21,"5,915",9
3463836,6,tzenes,java c# ,https://stackoverflow.com/questions/3463836/can-i-have-a-untyped-collection-in-c-sharp,Can I have a Untyped Collection in C#,"1,651",8/12/2010 0:14,"6,071",9
2755142,6,devoured elysium,java c# ,https://stackoverflow.com/questions/2755142/singletons-and-constants,Singletons and constants,91.4k,5/2/2010 21:50,"1,806",9
7789924,2,DarthVader,java c# ,https://stackoverflow.com/questions/7789924/foo-class-what-does-it-do,Foo.class what does it do?,46.7k,10/17/2011 6:05,"9,028",9
29933973,2,Yan Paulo,java c# ,https://stackoverflow.com/questions/29933973/java-vs-net-performance,Java vs .NET performance [closed],349,4/29/2015 3:47,"21,449",9
1032260,6,ivan_ivanovich_ivanoff,java c# ,https://stackoverflow.com/questions/1032260/what-is-a-good-natural-language-naming-scheme-for-belonging-or-property-interf,What is a good (natural-language) naming scheme for belonging or property interfaces,18.1k,6/23/2009 12:31,845,9
327408,6,,java c# ,https://stackoverflow.com/questions/327408/the-handle-is-invalid-when-running-net-console-via-java,?????The handle is invalid????? when running .net console via java,,11/29/2008 10:23,"11,094",9
41226172,5,Jaganmohanreddy,java c# ,https://stackoverflow.com/questions/41226172/c-sharp-equivalent-of-java-8-default-methods-in-interface,C# equivalent of Java 8 Default Methods in Interface,321,12/19/2016 15:39,"3,562",9
1295966,4,Brian Sweeney,java c# ,https://stackoverflow.com/questions/1295966/access-modifier-best-practice-in-c-sharp-vs-java,Access modifier best practice in C# vs Java,"6,465",8/18/2009 19:28,"9,612",9
3612088,9,S.O.,java c# ,https://stackoverflow.com/questions/3612088/can-a-programming-language-be-part-of-a-platform-c-and-java-related,Can a programming language be part of a platform? (C# and Java related),121,8/31/2010 18:35,398,9
2147524,6,George Johnston,java c# ,https://stackoverflow.com/questions/2147524/c-java-number-randomization,C#/Java Number Randomization,30k,1/27/2010 14:21,"2,513",9
107076,3,mrbradleyt,java c# ,https://stackoverflow.com/questions/107076/does-wcf-play-well-with-java,Does WCF play well with Java?,"2,258",9/20/2008 4:16,"5,614",9
32625247,4,Malt,java c# ,https://stackoverflow.com/questions/32625247/rx-divide-stream-into-segments-lists-by-condition,Rx - Divide stream into segments (lists) by condition,25.7k,9/17/2015 7:58,"3,317",9
4379439,3,Alexandre,java c# ,https://stackoverflow.com/questions/4379439/tired-of-non-semantic-testing-to-make-up-for-dynamic-typing-suggestions,Tired of non-semantic testing to make up for dynamic typing - suggestions?,"4,745",12/7/2010 17:07,447,9
19746672,4,barteloma,java c# ,https://stackoverflow.com/questions/19746672/data-trasfer-objects-between-layers-in-domain-driven-design,Data Trasfer Objects Between Layers in Domain Driven Design,"5,398",11/2/2013 20:45,"4,904",9
21377510,1,Mohsen Afshin,java c# ,https://stackoverflow.com/questions/21377510/java-equivalent-of-net-rsacryptoserviceprovider-with-sha-1,Java equivalent of .NET RSACryptoServiceProvider with SHA-1,12.8k,1/27/2014 9:45,"3,308",9
2993691,2,devoured elysium,java c# ,https://stackoverflow.com/questions/2993691/making-the-domain-model-of-tic-tac-toe,Making the domain-model of tic tac toe,91.4k,6/7/2010 22:41,"2,181",9
7068946,1,Bhaskar,java c# ,https://stackoverflow.com/questions/7068946/c-sharp-client-for-java-web-service-data-interoperability-issue,C# client for Java Web Service - data interoperability issue,"7,133",8/15/2011 18:25,"2,095",9
3352017,6,devoured elysium,java c# ,https://stackoverflow.com/questions/3352017/which-class-has-the-responsibility-of-setting-pieces-pixels-on-a-board2d-matri,Which class has the responsibility of setting Piece's pixels on a Board(2d matrix)? The Piece or the Board?,91.4k,7/28/2010 10:37,223,9
1161053,2,kresjer,java c# ,https://stackoverflow.com/questions/1161053/capturing-keystrokes-without-focus,Capturing keystrokes without focus,707,7/21/2009 18:55,"10,541",9
29669009,1,Alex Zhukovskiy,java c# ,https://stackoverflow.com/questions/29669009/what-heuristic-uses-tpl-to-determine-when-to-use-multiple-cores,What heuristic uses TPL to determine when to use multiple cores,"8,285",4/16/2015 8:14,104,9
11013111,1,nixspirit,java c# ,https://stackoverflow.com/questions/11013111/java-implementation-of-c-sharp-signedcms,Java implementation of C# SignedCms,495,6/12/2012 16:59,"3,643",9
8420529,3,swift,java c# ,https://stackoverflow.com/questions/8420529/is-there-a-c-sharp-equivalent-of-javas-annotation-processing-tool-apt,Is there a C# equivalent of Java's Annotation Processing Tool (apt)?,121,12/7/2011 18:28,"2,625",9
36660296,1,,java c# ,https://stackoverflow.com/questions/36660296/xamarin-android-bootstrap,Xamarin Android Bootstrap,,4/16/2016 4:59,"2,028",9
6364660,5,Markus,java c# ,https://stackoverflow.com/questions/6364660/camelcasing-htmlreport-vs-htmlreport,CamelCasing: HTMLReport vs. HtmlReport,799,6/15/2011 21:32,179,9
41101506,2,milin,java c# ,https://stackoverflow.com/questions/41101506/make-sure-type-instance-represents-a-type-assignable-from-certain-class,Make sure Type instance represents a type assignable from certain class,414,12/12/2016 13:01,536,9
16612918,1,VorobeY1326,java c# ,https://stackoverflow.com/questions/16612918/how-buffered-streams-works,How Buffered Streams works?,772,5/17/2013 15:34,"2,799",9
5815901,2,Bill 1547,java c# ,https://stackoverflow.com/questions/5815901/looking-for-an-online-ide,Looking for an online IDE [closed],93,4/28/2011 8:40,"10,329",9
31186535,1,krrishna,java c# ,https://stackoverflow.com/questions/31186535/running-sample-java-app-for-javaaccessability-in-c-sharp-with-64-bit-java-sdk-an,Running sample Java app for JavaAccessability in C# with 64-bit Java SDK and 64-bit windows,"1,992",7/2/2015 13:53,"1,311",9
30478075,1,djkevino,java c# ,https://stackoverflow.com/questions/30478075/signal-r-native-android-app-negotiation-failed,Signal R Native Android app Negotiation Failed,264,5/27/2015 9:15,"2,899",9
16325617,2,loyalflow,java c# ,https://stackoverflow.com/questions/16325617/do-both-c-sharp-and-javas-volatile-keyword-behave-the-same-way,Do both c# and java's volatile keyword behave the same way?,12.5k,5/1/2013 20:06,"2,041",9
9655843,1,Afr,java shell ,https://stackoverflow.com/questions/9655843/how-to-create-an-applescript-or-command-file-to-launch-a-java-application-on-ma,How to create an AppleScript- or Command-file to launch a Java application on Mac OS?,"9,241",3/11/2012 14:35,"15,907",9
7622075,1,,java shell ,https://stackoverflow.com/questions/7622075/in-intellij-idea-how-can-i-create-a-key-binding-that-executes-a-shell-script-wi,"In IntelliJ IDEA, how can I create a key binding that executes a shell script with the current file as a parameter?",,10/1/2011 18:19,"2,512",9
22567831,3,Giovanni Botta,java shell ,https://stackoverflow.com/questions/22567831/gradle-execute-groovy-interactive-shell-with-project-classpath,Gradle: execute Groovy interactive shell with project classpath,"9,056",3/21/2014 19:27,"7,308",9
1084045,10,Nizar Grira,java javascript ,https://stackoverflow.com/questions/1084045/should-web-developers-still-learn-javascript,Should web developers still learn JavaScript? [closed],713,7/5/2009 13:19,"1,500",9
25602117,3,Catscratch,java javascript ,https://stackoverflow.com/questions/25602117/android-webview-always-returns-null-for-javascript-getelementbyid-on-loadurl,Android WebView always returns null for javascript getElementById on loadUrl,569,9/1/2014 8:52,"19,190",9
44427171,2,SrThompson,java javascript ,https://stackoverflow.com/questions/44427171/cors-interfering-with-spring-security-oauth2,CORS interfering with Spring Security oauth2,"4,558",6/8/2017 5:16,"4,362",9
253403,13,Frank,java javascript ,https://stackoverflow.com/questions/253403/how-to-prevent-a-user-from-seeing-previous-users-info-by-hitting-the-back-but,How to prevent a user from seeing previous users' info by hitting the ?????Back????? button [duplicate],28.6k,10/31/2008 13:08,"3,467",9
3307445,3,coder247,java javascript ,https://stackoverflow.com/questions/3307445/using-javascript-variable-inside-jstl,using javascript variable inside jstl,"2,743",7/22/2010 9:33,"60,253",9
30107163,1,SPatrickApps,java javascript ,https://stackoverflow.com/questions/30107163/why-does-this-math-function-return-different-values-in-java-and-javascript,Why does this math function return different values in Java and JavaScript?,529,5/7/2015 16:46,845,9
16561989,1,Dimitri Kopriwa,java javascript ,https://stackoverflow.com/questions/16561989/add-a-property-to-a-json-string-with-jackson-json,Add a property to a json string with jackson json,"8,877",5/15/2013 9:56,"16,839",9
9431352,2,Carlos Castellanos,java javascript ,https://stackoverflow.com/questions/9431352/vaadin-vs-bootstrap,Vaadin vs. Bootstrap,"2,318",2/24/2012 13:11,"12,845",9
24466203,5,pasuna,java javascript ,https://stackoverflow.com/questions/24466203/how-to-remove-java-apis-from-nashorn-engine,How to remove java apis from Nashorn-engine?,"1,295",6/28/2014 11:11,"4,645",9
9296085,8,oneiros,java javascript ,https://stackoverflow.com/questions/9296085/java-object-oriented-concepts-in-javascript,Java Object Oriented Concepts in Javascript,"3,180",2/15/2012 15:23,"1,951",9
32537339,2,Milad,java javascript ,https://stackoverflow.com/questions/32537339/getting-the-values-of-all-the-css-properties-of-a-selected-element-in-selenium,Getting the values of all the CSS properties of a selected element in Selenium,498,9/12/2015 9:39,"10,185",9
1653847,3,special0ne,java javascript ,https://stackoverflow.com/questions/1653847/building-java-script-debugger-for-rhino,building java script debugger for rhino [closed],"5,413",10/31/2009 9:11,"7,940",9
13953920,5,deovrat singh,java javascript ,https://stackoverflow.com/questions/13953920/not-able-to-resolve-jsobject-in-a-java-applet-project,Not able to resolve JSObject in a java applet project [duplicate],"1,192",12/19/2012 13:55,"13,443",9
16097392,2,Tim,java javascript ,https://stackoverflow.com/questions/16097392/in-javascript-running-from-ant-how-can-you-get-an-argument-value,"In javascript running from Ant, how can you get an argument value?",926,4/19/2013 4:48,"4,882",9
8407460,1,Masiar,java javascript ,https://stackoverflow.com/questions/8407460/sending-data-from-node-js-to-java-using-sockets,Sending data from node.js to Java using sockets,17k,12/6/2011 21:58,"16,842",9
6595477,3,Paul D. Waite,java javascript ,https://stackoverflow.com/questions/6595477/is-there-a-javascript-regex-equivalent-to-the-intersection-operator-in-java,Is there a JavaScript regex equivalent to the intersection (&&) operator in Java regexes?,90k,7/6/2011 11:13,"1,749",9
